y,batch,x_q_toks,x_q_chars,x_qmark,x_q_ents,x_n_cand,x_js_overlap,x_rank_corr,x_sparse_margin,x_dense_margin,x_rrf_top1_mass,x_fuse_uniq,x_mean_q_overlap,x_ks,x_kd,x_n_nodes,x_n_edges,x_mean_deg,x_n_cc,x_n_q_seeds,x_seed_frac,x_lcc_frac
1,10,0.6,0.875,1,1,1,0.25,-0.2,1.55588,0.0379095,0.105469,1,0.131896,5,5,1,0.4,0.266667,0.5,1,0.6,0.6
0,10,0.35,0.48125,1,0.5,1,1,0.69697,2.52441,0.00612696,0.104658,1,0.195391,5,5,1,0.5,0.333333,0.3,0,0,0.8
1,10,0.575,0.80625,1,1,1,0.428571,0.684848,3.33635,0.0229911,0.10717,1,0.185806,5,5,1,0.15,0.1,0.8,0.5,0.3,0.3
1,10,0.4,0.60625,1,1.16667,1,0.25,0.0424242,1.37592,0.0404774,0.105442,1,0.133473,5,5,1,0,0,1,0.333333,0.2,0.1
0,10,0.35,0.38125,1,0.5,1,0.25,0.0424242,0.132851,0.0157037,0.105469,1,0.110273,5,5,1,0.5,0.333333,0.5,1,0.6,0.6
1,10,0.35,0.525,1,1,1,0.25,0.236364,0.609504,0.00762399,0.103873,1,0.0841875,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
1,10,0.325,0.60625,1,0.833333,1,0.666667,0.660606,2.39287,0.00992938,0.106306,1,0.111512,5,5,1,0.1,0.0666667,0.8,0,0,0.2
0,10,0.3,0.44375,1,0.166667,1,0.428571,0.321212,0.110789,0.00623532,0.105469,1,0.117811,5,5,1,0,0,1,0.166667,0.1,0.1
1,10,0.275,0.4,1,0.333333,1,0.25,0.175758,0.249093,0.0760405,0.106306,1,0.085424,5,5,1,1.4,0.933333,0.3,1.33333,0.8,0.8
1,10,0.25,0.40625,1,0.833333,1,0.666667,0.648485,0.349403,0.020375,0.106306,1,0.0970223,5,5,1,0.35,0.233333,0.5,0.833333,0.5,0.6
1,10,0.6,0.975,1,1,1,0.666667,0.830303,15.0732,0.146023,0.10717,1,0.170054,5,5,1,0.05,0.0333333,0.9,0.166667,0.1,0.2
1,10,0.7,1.01875,1,0.666667,1,1,0.854545,9.24876,0.114817,0.10717,1,0.209557,5,5,1,0,0,1,0.166667,0.1,0.1
1,10,0.2,0.3,1,0.5,0.8,0.428571,0.190476,0.590686,0.0123802,0.129876,1,0.0646942,5,5,0.8,0.4,0.333333,0.3,1,0.75,0.5
1,10,0.475,0.725,1,1,1,1,0.733333,0.0697507,0.0194977,0.105469,1,0.167629,5,5,1,0.15,0.1,0.7,0.833333,0.5,0.3
0,10,0.425,0.53125,1,0.5,1,0.428571,0.478788,3.7173,0.0748767,0.10717,1,0.129932,5,5,1,0.15,0.1,0.8,0.5,0.3,0.3
0,10,0.325,0.3625,1,0.833333,1,0.25,0.29697,0.58998,0.0819501,0.10717,1,0.0975502,5,5,1,0,0,1,0.333333,0.2,0.1
1,10,0.525,0.70625,1,1.16667,1,0.666667,0.272727,0.0393005,0.0500792,0.10717,1,0.0941321,5,5,1,0.75,0.5,0.4,1.16667,0.7,0.7
1,10,0.525,0.675,1,0.5,1,0.428571,0.612121,9.62527,0.0877028,0.10717,1,0.132151,5,5,1,0.8,0.533333,0.4,1.5,0.9,0.6
1,10,0.375,0.48125,1,0.5,1,0.666667,0.806061,0.471512,0.00805827,0.106306,1,0.0927706,5,5,1,0.45,0.3,0.5,1.33333,0.8,0.4
0,10,0.3,0.425,1,0.5,1,0.666667,0.345455,1.73061,0.0125801,0.105442,1,0.0714997,5,5,1,0.45,0.3,0.5,1,0.6,0.6
1,10,0.325,0.45,1,1,1,0.666667,0.50303,3.04705,0.0436594,0.106306,1,0.110354,5,5,1,1.8,1.2,0.2,1.66667,1,0.9
1,10,0.675,0.89375,1,1.33333,1,0.428571,0.345455,2.19467,0.0259435,0.106306,1,0.222455,5,5,1,0.4,0.266667,0.4,1.16667,0.7,0.3
1,10,0.25,0.4375,1,0.833333,1,0.25,0.393939,0.109738,0.0306245,0.106306,1,0.12456,5,5,1,0.2,0.133333,0.6,0.5,0.3,0.3
0,10,0.475,0.5875,1,0.833333,1,0.666667,0.539394,2.68825,0.0162722,0.105442,1,0.166892,5,5,1,0.25,0.166667,0.6,0.666667,0.4,0.5
0,10,0.375,0.55625,1,1,1,0.25,-0.127273,2.98398,0.165801,0.10717,1,0.113332,5,5,1,0,0,1,0.5,0.3,0.1
1,10,0.8,1.125,1,1.5,1,0.111111,-0.418182,7.20609,0.259591,0.10717,1,0.284416,5,5,1,0.95,0.633333,0.1,1.66667,1,1
1,10,0.5,0.7375,1,0.5,1,0.25,-0.0424242,1.53527,0.124196,0.10717,1,0.174981,5,5,1,0.55,0.366667,0.5,1,0.6,0.5
0,10,0.45,0.6875,1,1.33333,1,0.428571,0.648485,0.687783,0.0387986,0.106306,1,0.17467,5,5,1,0.6,0.4,0.4,1,0.6,0.7
1,10,0.3,0.375,1,0.5,1,0.428571,0.321212,2.32631,0.121232,0.10717,1,0.106415,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
1,10,0.4,0.6125,1,0.833333,1,0.666667,0.575758,0.105796,0.00425916,0.106306,1,0.258026,5,5,1,1.45,0.966667,0.2,1.5,0.9,0.9
0,10,0.4,0.525,1,0.833333,1,0.25,0.393939,1.99296,0.026627,0.106306,1,0.108335,5,5,1,0.05,0.0333333,0.9,0.666667,0.4,0.2
1,10,0.375,0.55,1,0.833333,1,0.25,0.139394,1.70593,0.00973546,0.105442,1,0.10487,5,5,1,0.15,0.1,0.7,0.833333,0.5,0.3
0,10,0.25,0.3,1,0.5,1,0.666667,0.709091,0.606156,0.0554249,0.10717,1,0.124063,5,5,1,0.3,0.2,0.7,0.666667,0.4,0.4
0,10,0.375,0.525,1,1.16667,1,0.428571,0.490909,6.45654,0.148995,0.10717,1,0.0863596,5,5,1,0.2,0.133333,0.7,0.833333,0.5,0.3
0,10,0.25,0.3375,1,0.666667,1,0.428571,0.381818,0.0522946,0.00054864,0.104658,1,0.0784926,5,5,1,0.75,0.5,0.5,1.16667,0.7,0.6
0,10,0.275,0.39375,1,0.666667,1,0.428571,0.478788,0.838386,0.0374045,0.106306,1,0.162005,5,5,1,0.2,0.133333,0.6,0.833333,0.5,0.2
0,10,0.25,0.34375,1,0.833333,1,0.25,-0.00606061,5.03338,0.0340056,0.10717,1,0.0826374,5,5,1,0.6,0.4,0.4,1,0.6,0.7
1,10,0.35,0.4625,1,0.833333,1,0.666667,0.357576,3.2916,0.014623,0.106306,1,0.133173,5,5,1,1.8,1.2,0.2,1.5,0.9,0.9
1,10,0.625,0.91875,1,1.16667,1,0.25,-0.0787879,4.48231,0.0655261,0.10717,1,0.157679,5,5,1,0.55,0.366667,0.5,1,0.6,0.6
1,10,0.625,0.8375,1,1.66667,1,1,0.818182,0.747924,0.00765944,0.10717,1,0.106582,5,5,1,0.45,0.3,0.5,1.5,0.9,0.4
0,10,0.225,0.3375,1,1,1,0.25,-0.381818,0.750001,0.0895147,0.105469,1,0.0876984,5,5,1,0.55,0.366667,0.5,1,0.6,0.5
0,10,0.325,0.475,1,0.333333,1,0.428571,0.248485,0.878868,0.000488476,0.106306,1,0.106147,5,5,1,0.1,0.0666667,0.8,0.833333,0.5,0.2
1,10,0.4,0.5625,1,0.833333,1,0.428571,0.369697,10.4621,0.00578557,0.106306,1,0.1056,5,5,1,0,0,1,0.5,0.3,0.1
0,10,0.35,0.44375,1,0.666667,1,0.428571,0.248485,0.205237,0.0935133,0.104658,1,0.116246,5,5,1,0.3,0.2,0.7,0.666667,0.4,0.4
1,10,1.05,1.625,1,0.666667,1,0.666667,0.745455,4.24617,0.00937423,0.10717,1,0.240203,5,5,1,0,0,1,0.5,0.3,0.1
1,10,0.35,0.5,1,0.666667,1,0.428571,0.490909,0.253928,0.00805127,0.10717,1,0.110081,5,5,1,0.1,0.0666667,0.8,0.666667,0.4,0.3
1,10,0.55,0.75,1,1.16667,1,0.428571,0.490909,0.679991,0.100134,0.106306,1,0.148865,5,5,1,1.8,1.2,0.2,1.5,0.9,0.9
0,10,0.325,0.50625,1,1.33333,1,0.25,-0.0909091,0.981408,0.0107256,0.103873,1,0.110731,5,5,1,0.4,0.266667,0.6,1.16667,0.7,0.5
1,10,0.425,0.6125,1,0.833333,1,0.25,0.030303,3.203,0.0444051,0.10717,1,0.0951115,5,5,1,0,0,1,0.166667,0.1,0.1
1,10,0.375,0.55625,1,0.833333,1,1,0.709091,2.90645,0.0110109,0.10717,1,0.0721926,5,5,1,0.6,0.4,0.5,1,0.6,0.6
1,10,0.325,0.53125,1,0.833333,1,0.666667,0.624242,0.772509,0.00277922,0.10717,1,0.0950593,5,5,1,0.45,0.3,0.5,0.666667,0.4,0.6
0,10,0.425,0.56875,1,0.833333,1,0.428571,0.563636,0.690373,0.0310097,0.106306,1,0.13081,5,5,1,0.15,0.1,0.8,0.5,0.3,0.3
0,10,0.45,0.6,1,0.666667,1,0.666667,0.248485,0.604427,0.0152039,0.104658,1,0.222906,5,5,1,0.35,0.233333,0.6,1,0.6,0.5
0,10,0.525,0.65,1,0.5,1,0.666667,0.345455,2.53225,0.0153105,0.105469,1,0.103964,5,5,1,0.15,0.1,0.7,0.833333,0.5,0.3
0,10,0.5,0.71875,1,1.16667,1,0.666667,0.50303,0.837504,0.0760457,0.106306,1,0.132852,5,5,1,0.65,0.433333,0.3,1.33333,0.8,0.8
0,10,0.4,0.625,1,1,1,0.25,-0.309091,0.461619,0.0143307,0.103873,1,0.0653521,5,5,1,0.15,0.1,0.8,0.5,0.3,0.3
0,10,0.4,0.55625,1,0.666667,1,0.666667,0.769697,0.0819048,0.0309576,0.10717,1,0.245073,5,5,1,0.25,0.166667,0.6,0.666667,0.4,0.4
0,10,0.25,0.3125,1,0.666667,1,0.428571,-0.030303,2.73101,0.000743881,0.104605,1,0.109016,5,5,1,1.4,0.933333,0.3,1.33333,0.8,0.8
0,10,0.525,0.725,1,0.666667,1,0.666667,0.769697,6.23414,0.0696185,0.10717,1,0.141008,5,5,1,0.45,0.3,0.4,1.16667,0.7,0.7
0,10,0.4,0.6,1,0.833333,1,0.428571,0.551515,4.90736,0.0170896,0.106306,1,0.144914,5,5,1,0.75,0.5,0.5,1,0.6,0.6
0,10,0.425,0.55,1,0.833333,1,0.25,-0.151515,0.579413,0.0231031,0.104658,1,0.154853,5,5,1,0.35,0.233333,0.5,0.666667,0.4,0.4
0,10,0.325,0.40625,1,0.666667,1,0.666667,0.6,0.838632,0.0172998,0.105469,1,0.115307,5,5,1,0.2,0.133333,0.7,0.833333,0.5,0.3
0,10,0.25,0.36875,1,0.5,1,0.666667,0.430303,3.14145,0.010937,0.10717,1,0.0737647,5,5,1,0,0,1,0.333333,0.2,0.1
1,10,0.375,0.6875,1,0.833333,1,0.666667,0.624242,0.267379,0.0316585,0.10717,1,0.189925,5,5,1,0.1,0.0666667,0.8,0.333333,0.2,0.2
1,10,0.275,0.38125,1,0.5,1,0.666667,0.660606,0.746649,0.0166389,0.105469,1,0.118173,5,5,1,1.05,0.7,0.4,1.16667,0.7,0.7
0,10,0.2,0.33125,1,0.5,1,0.428571,0.151515,1.11919,0.031671,0.106306,1,0.0507622,5,5,1,0.05,0.0333333,0.9,0.333333,0.2,0.2
0,10,0.35,0.50625,1,1.33333,1,0.25,-0.187879,3.79336,0.0208086,0.104658,1,0.166128,5,5,1,0.05,0.0333333,0.9,0.666667,0.4,0.2
0,11,0.45,0.63125,1,1.16667,1,0.428571,0.333333,6.92694,0.0313228,0.105469,1,0.153541,5,5,1,0.65,0.433333,0.3,1.16667,0.7,0.8
1,11,0.35,0.6125,1,1,1,0.428571,0.575758,0.0316168,0.0720896,0.10717,1,0.0613193,5,5,1,0.85,0.566667,0.3,1.5,0.9,0.8
0,11,0.35,0.48125,1,0.833333,1,0.111111,-0.454545,0.369791,0.00604744,0.105442,1,0.101517,5,5,1,0.5,0.333333,0.4,1.16667,0.7,0.7
0,11,0.35,0.45,1,0,1,0.428571,0.418182,2.99896,0.0582426,0.10717,1,0.109904,5,5,1,0,0,1,0.166667,0.1,0.1
0,11,0.375,0.4875,1,0.5,1,0.428571,0.0666667,0.820592,0.0362323,0.10717,1,0.151515,5,5,1,1.65,1.1,0.1,1.66667,1,1
1,11,0.325,0.5125,1,0.5,1,0.428571,0.224242,1.8772,0.042907,0.10717,1,0.124038,5,5,1,0,0,1,0.333333,0.2,0.1
0,11,0.4,0.60625,1,1.16667,1,0.428571,0.563636,7.93202,0.166445,0.10717,1,0.113685,5,5,1,0.1,0.0666667,0.8,0.5,0.3,0.2
0,11,0.3,0.43125,1,1,1,0.428571,0.0787879,1.08511,0.0616781,0.103873,1,0.135809,5,5,1,1.8,1.2,0.2,1.66667,1,0.9
0,11,0.425,0.70625,1,0.666667,1,1,0.987879,2.07085,0.0539412,0.10717,1,0.431835,5,5,1,0.45,0.3,0.4,1.5,0.9,0.5
0,11,0.325,0.49375,1,0.5,1,0.25,-0.551515,0.912589,0.00258431,0.103873,1,0.0917352,5,5,1,0.2,0.133333,0.6,1.16667,0.7,0.3
1,11,0.275,0.4125,1,0.5,1,0.428571,0.430303,0.145426,0.0900016,0.105442,1,0.122452,5,5,1,0,0,1,0.5,0.3,0.1
1,11,0.25,0.35625,1,0.666667,1,0.428571,0.187879,2.36817,0.0514777,0.10717,1,0.107427,5,5,1,0.1,0.0666667,0.8,0.5,0.3,0.2
0,11,0.2,0.25625,1,0.833333,1,0.428571,0.187879,3.19468,0.0405226,0.106306,1,0.0614882,5,5,1,0.8,0.533333,0.3,1.16667,0.7,0.8
1,11,0.175,0.275,1,0.5,0.4,1,1,2.27089,0.0786864,0.256066,0.8,0.0603433,5,5,0.4,0,0,0.4,0.166667,0.25,0.25
0,11,0.625,0.85625,1,2.66667,1,0.25,-0.139394,1.27627,0.0252918,0.10717,1,0.177678,5,5,1,0.35,0.233333,0.5,1.5,0.9,0.5
1,11,0.425,0.60625,1,1.16667,1,0.428571,0.478788,9.29811,0.131107,0.10717,1,0.113671,5,5,1,1.4,0.933333,0.3,1.66667,1,0.8
1,11,0.3,0.45625,1,0.666667,1,0.666667,0.139394,3.80108,0.0274483,0.106306,1,0.0827918,5,5,1,0.55,0.366667,0.5,1,0.6,0.5
0,11,0.275,0.36875,0,0.166667,1,0.428571,-0.309091,0.0362905,0.00365687,0.103794,1,0.108967,5,5,1,0.25,0.166667,0.5,0.5,0.3,0.4
1,11,0.275,0.41875,1,0.833333,1,0.428571,0.224242,0.336395,0.0536534,0.106306,1,0.128758,5,5,1,0.75,0.5,0.4,1.16667,0.7,0.7
0,11,0.225,0.4,1,0.833333,1,0.666667,0.793939,3.26434,0.0841544,0.10717,1,0.0766217,5,5,1,0.2,0.133333,0.6,0.666667,0.4,0.4
0,11,0.275,0.4125,1,0.833333,1,0.25,0.212121,4.1589,0.0307321,0.106306,1,0.0886806,5,5,1,0.15,0.1,0.8,0.333333,0.2,0.3
1,11,0.425,0.54375,1,1.33333,1,0.666667,0.709091,2.47363,0.143352,0.106306,1,0.144462,5,5,1,0.85,0.566667,0.3,1,0.6,0.7
0,11,0.35,0.5,1,1.5,1,0.25,0.127273,0.525235,0.00571312,0.103873,1,0.0907628,5,5,1,0.6,0.4,0.4,1.33333,0.8,0.6
1,11,0.225,0.375,1,0.333333,1,0.25,0.309091,1.70939,0.107644,0.10717,1,0.122422,5,5,1,0,0,1,0.166667,0.1,0.1
1,11,0.425,0.6875,1,0.5,1,0.666667,0.781818,0.442759,0.0228662,0.10717,1,0.0932814,5,5,1,0.15,0.1,0.8,0.5,0.3,0.3
0,11,0.45,0.5875,1,0.5,1,1,0.721212,9.66732,0.125445,0.10717,1,0.122823,5,5,1,0.2,0.133333,0.7,1,0.6,0.3
0,11,0.225,0.34375,1,0.5,1,0.25,-0.0787879,1.1226,0.00334674,0.10717,1,0.0562963,5,5,1,0.2,0.133333,0.7,0.666667,0.4,0.4
0,11,0.225,0.2875,1,0.333333,1,0.25,-0.0181818,1.20633,0.02318,0.103873,1,0.0607713,5,5,1,0,0,1,0.333333,0.2,0.1
1,11,0.2,0.28125,1,0.5,1,0.666667,0.527273,0.0836161,0.0399311,0.106306,1,0.0739961,5,5,1,0.05,0.0333333,0.9,0.333333,0.2,0.2
0,11,0.25,0.375,1,1,1,0.428571,0.648485,0.206478,0.0694507,0.10717,1,0.0874665,5,5,1,0.05,0.0333333,0.9,0.666667,0.4,0.2
0,11,0.275,0.45,0,0.333333,1,0.428571,-0.406061,0.335014,0.0154178,0.104658,1,0.0677342,5,5,1,0.2,0.133333,0.7,0.5,0.3,0.4
1,11,0.2,0.2875,1,0.5,0.6,0.666667,0.0857143,0.799813,0.0255335,0.171974,1,0.0868321,5,5,0.6,0.3,0.333333,0.3,0.833333,0.833333,0.666667
0,11,0.25,0.36875,1,0.333333,1,0.666667,0.660606,1.59518,0.00209684,0.10717,1,0.0906399,5,5,1,0.85,0.566667,0.4,1.33333,0.8,0.7
1,11,0.475,0.79375,1,0.5,1,0.25,-0.0666667,6.59472,0.0524652,0.10717,1,0.129049,5,5,1,0.15,0.1,0.8,0.833333,0.5,0.3
0,11,0.25,0.38125,1,0.666667,1,0.111111,-0.345455,4.69505,0.00899383,0.103873,1,0.0773586,5,5,1,0.6,0.4,0.5,1,0.6,0.6
1,11,0.525,0.825,0,1.16667,1,0.428571,0.381818,0.0985795,0.103266,0.106306,1,0.225807,5,5,1,0.2,0.133333,0.7,0.833333,0.5,0.3
1,11,0.525,0.8,1,1,1,1,0.866667,5.46339,0.0621354,0.10717,1,0.194185,5,5,1,0.25,0.166667,0.6,0.333333,0.2,0.4
0,11,0.325,0.56875,1,1.33333,1,1,0.830303,8.06453,0.144483,0.10717,1,0.0724822,5,5,1,0,0,1,0.333333,0.2,0.1
1,11,0.25,0.325,1,0.666667,1,0.111111,-0.6,1.31267,0.0199833,0.103794,1,0.0621534,5,5,1,0.65,0.433333,0.4,0.833333,0.5,0.7
0,11,0.4,0.54375,1,0.833333,1,0.666667,0.612121,2.42363,0.0783402,0.10717,1,0.13557,5,5,1,0.5,0.333333,0.6,1,0.6,0.5
1,11,0.275,0.3875,1,0.5,1,0.25,-0.612121,1.67303,0.0306728,0.102957,1,0.0383426,5,5,1,0.3,0.2,0.6,0.166667,0.1,0.5
0,11,0.35,0.5125,1,0.5,1,1,0.733333,4.73968,0.0903227,0.10717,1,0.130334,5,5,1,0.2,0.133333,0.7,0.833333,0.5,0.3
0,11,0.275,0.3875,1,0.5,1,0.428571,-0.0787879,3.33958,0.000505974,0.103873,1,0.108422,5,5,1,1.8,1.2,0.2,1.66667,1,0.9
1,11,0.25,0.3875,1,0.666667,1,0.428571,0.369697,1.98513,0.0139422,0.10717,1,0.146226,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
1,11,0.325,0.54375,1,0.5,1,0.666667,0.745455,2.99118,0.116322,0.10717,1,0.133772,5,5,1,2.25,1.5,0.1,1.66667,1,1
1,11,0.2,0.3125,1,0.5,0.2,1,1,0.0723052,0.0127573,0.504065,0.4,0.0789801,5,5,0.2,0,0,0.2,0.333333,1,0.5
0,11,0.475,0.625,1,0.333333,1,0.666667,0.660606,4.09319,0.137181,0.10717,1,0.0975662,5,5,1,0.15,0.1,0.8,0.666667,0.4,0.3
1,11,0.675,1.00625,1,1,1,1,0.915152,9.44531,0.0157178,0.105469,1,0.203633,5,5,1,0.4,0.266667,0.4,0.5,0.3,0.3
0,11,0.425,0.5125,1,1.33333,1,0,-0.660606,4.83176,0.0120908,0.103111,1,0.155695,5,5,1,1.4,0.933333,0.3,1.33333,0.8,0.8
0,11,0.275,0.4125,1,1,1,0.25,-0.369697,0.994753,0.0553605,0.103111,1,0.0807765,5,5,1,0.4,0.266667,0.5,0.833333,0.5,0.5
1,11,0.3,0.53125,1,1,1,0.428571,0.830303,1.60859,0.0149872,0.106306,1,0.0676764,5,5,1,0.3,0.2,0.7,0.833333,0.5,0.4
1,11,0.5,0.69375,1,1,1,0.25,-0.309091,1.18358,0.0314869,0.103873,1,0.26505,5,5,1,1.8,1.2,0.2,1.66667,1,0.9
1,11,0.525,0.7125,1,1,1,0.428571,0.745455,1.54065,0.0112835,0.106306,1,0.152953,5,5,1,1.8,1.2,0.2,1.5,0.9,0.9
1,11,0.35,0.56875,1,1,1,0.666667,0.563636,4.84929,0.0640886,0.10717,1,0.114951,5,5,1,0.15,0.1,0.7,0.333333,0.2,0.2
1,11,0.475,0.75625,1,1.16667,1,0.666667,0.709091,1.10452,0.0847029,0.106306,1,0.0967379,5,5,1,0.9,0.6,0.2,1.33333,0.8,0.9
1,11,0.4,0.55,0,0.833333,1,0.666667,0.90303,0.668925,0.00770431,0.10717,1,0.14757,5,5,1,0.2,0.133333,0.6,0.833333,0.5,0.3
0,11,0.3,0.4625,1,0.5,1,0.428571,0.757576,2.49135,0.0464233,0.10717,1,0.0814715,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
1,11,0.45,0.625,1,0.333333,1,0.25,-0.551515,0.0635601,0.0316021,0.104658,1,0.144528,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
0,11,0.45,0.64375,1,0.333333,1,0.428571,0.684848,0.326705,0.146193,0.10717,1,0.0739845,5,5,1,0.15,0.1,0.7,0.5,0.3,0.3
1,11,0.575,0.83125,1,0.666667,1,0.428571,0.369697,11.7245,0.0505358,0.10717,1,0.170839,5,5,1,0.55,0.366667,0.4,1.33333,0.8,0.5
0,11,0.525,0.675,0,0.833333,1,0.25,-0.00606061,7.31832,0.0448012,0.105469,1,0.153834,5,5,1,0.8,0.533333,0.3,1.33333,0.8,0.8
1,11,0.25,0.3875,1,1,1,0.666667,0.660606,1.3809,0.0163665,0.105469,1,0.0655128,5,5,1,0.6,0.4,0.5,1,0.6,0.6
1,11,0.425,0.65625,1,1,1,0.428571,0.418182,0.239433,0.171301,0.10717,1,0.172476,5,5,1,1.1,0.733333,0.3,1.16667,0.7,0.7
0,11,0.4,0.5,1,0.666667,1,0.428571,0.139394,2.46871,0.00170451,0.104658,1,0.0887602,5,5,1,0.6,0.4,0.4,0.666667,0.4,0.4
1,11,0.275,0.45,1,1,1,0.666667,0.636364,0.336732,0.00614237,0.10717,1,0.0648698,5,5,1,0.1,0.0666667,0.8,0.5,0.3,0.2
1,11,0.675,0.9125,1,0.833333,1,0.666667,0.818182,4.04595,0.0192185,0.106306,1,0.156721,5,5,1,1.9,1.26667,0.1,1.66667,1,1
1,11,0.35,0.46875,1,0.333333,1,0.666667,0.854545,5.40436,0.287233,0.10717,1,0.17208,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
1,11,0.6,0.8,1,0.833333,1,0.428571,0.539394,1.01135,0.00779513,0.10717,1,0.120464,5,5,1,0,0,1,0.333333,0.2,0.1
0,11,0.4,0.525,1,0.166667,1,0.25,0.236364,0.778718,0.0217326,0.103794,1,0.144069,5,5,1,0.15,0.1,0.8,0.5,0.3,0.3
1,11,0.35,0.55625,1,1,1,0.25,-0.0545455,4.57145,0.0529879,0.106306,1,0.105882,5,5,1,1.05,0.7,0.4,1.16667,0.7,0.7
0,11,0.275,0.425,1,1,1,0.111111,-0.575758,1.03913,0.00120728,0.103873,1,0.0758401,5,5,1,0.35,0.233333,0.6,1,0.6,0.5
1,11,0.575,0.80625,1,0.666667,1,0.428571,0.393939,2.76454,0.0532181,0.105469,1,0.159669,5,5,1,1.8,1.2,0.2,1.5,0.9,0.9
1,11,0.35,0.60625,1,0.833333,1,0.666667,0.672727,2.50023,0.0207767,0.105469,1,0.116792,5,5,1,0.6,0.4,0.2,1.33333,0.8,0.7
1,11,0.3,0.45,1,0.333333,1,0.666667,0.818182,2.40901,0.0297003,0.10717,1,0.0863319,5,5,1,0.5,0.333333,0.6,0.833333,0.5,0.5
0,11,0.3,0.4125,1,0.666667,1,0.111111,-0.454545,4.18655,0.0162257,0.103111,1,0.093588,5,5,1,0,0,1,0.333333,0.2,0.1
0,11,0.35,0.46875,1,0.666667,1,0.428571,0.284848,0.753074,0.0393208,0.10717,1,0.0823455,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
0,11,0.3,0.3875,1,0.833333,1,0.25,-0.357576,0.330234,0.0198572,0.102957,1,0.0860559,5,5,1,0.3,0.2,0.7,1,0.6,0.4
1,11,0.275,0.4,1,0.833333,1,0.25,0.260606,0.503962,0.0703124,0.105442,1,0.0690156,5,5,1,0.1,0.0666667,0.8,0.333333,0.2,0.2
0,11,0.25,0.36875,1,0.666667,1,0.428571,0.030303,2.25015,0.00921676,0.10717,1,0.0703912,5,5,1,1.2,0.8,0.2,1.33333,0.8,0.9
1,11,0.4,0.5375,1,1,1,0.428571,0.0545455,0.923657,0.0122899,0.103873,1,0.0954222,5,5,1,0.35,0.233333,0.6,0.833333,0.5,0.5
1,12,0.525,0.79375,1,0.833333,1,0.428571,0.430303,0.0524692,0.0435254,0.10717,1,0.231073,5,5,1,0.8,0.533333,0.4,1.16667,0.7,0.6
0,12,0.4,0.4875,1,0.666667,1,0.25,0.10303,1.02818,0.0707829,0.10717,1,0.147346,5,5,1,0.85,0.566667,0.4,1.16667,0.7,0.7
1,12,0.325,0.4625,1,0.833333,1,0.666667,0.781818,0.429046,0.0271858,0.105469,1,0.0962761,5,5,1,0.95,0.633333,0.3,1.33333,0.8,0.8
0,12,0.775,1.025,1,0.833333,1,0.666667,0.745455,13.7727,0.212561,0.10717,1,0.253041,5,5,1,0.2,0.133333,0.6,0.666667,0.4,0.4
1,12,0.425,0.525,1,1,1,1,0.806061,3.14893,0.0142194,0.106306,1,0.115444,5,5,1,0.35,0.233333,0.6,0.333333,0.2,0.4
1,12,0.375,0.625,1,0.833333,1,0.666667,0.866667,1.04296,0.03298,0.106306,1,0.13977,5,5,1,1.65,1.1,0.1,1.66667,1,1
0,12,0.375,0.4875,1,0.333333,1,0.428571,0.369697,0.528361,0.00328346,0.106306,1,0.118755,5,5,1,0,0,1,0.333333,0.2,0.1
0,12,0.3,0.45625,1,1,1,0.666667,0.575758,3.28473,0.0212695,0.10717,1,0.0894815,5,5,1,0.95,0.633333,0.2,1.33333,0.8,0.9
0,12,0.525,0.75625,1,0.833333,1,0.666667,0.769697,6.68776,0.0500782,0.10717,1,0.287824,5,5,1,0,0,1,0.5,0.3,0.1
1,12,0.55,0.74375,1,0.833333,1,0.428571,0.0909091,1.1187,0.00950543,0.106306,1,0.229341,5,5,1,0.3,0.2,0.6,0.833333,0.5,0.3
0,12,0.275,0.3875,1,0.5,1,0.428571,0.0787879,0.720575,0.0305118,0.104605,1,0.152034,5,5,1,0.05,0.0333333,0.9,0.5,0.3,0.2
0,12,0.35,0.5,1,0.833333,1,0.666667,0.333333,0.617543,0.0466761,0.106306,1,0.0965502,5,5,1,0.3,0.2,0.6,1,0.6,0.4
1,12,0.475,0.69375,1,1.33333,1,0.666667,0.539394,0.0741875,0.0231762,0.105469,1,0.099653,5,5,1,0.5,0.333333,0.4,1.33333,0.8,0.7
1,12,0.425,0.5625,1,0.666667,1,0.666667,0.587879,1.93538,0.0305995,0.105469,1,0.0962686,5,5,1,0.05,0.0333333,0.9,0.333333,0.2,0.2
1,12,0.55,0.85625,1,1.33333,1,0.428571,0.527273,3.05586,0.285663,0.10717,1,0.316914,5,5,1,0.3,0.2,0.5,1,0.6,0.6
1,12,0.5,0.64375,1,0.333333,1,0.666667,0.478788,5.61807,0.0416424,0.10717,1,0.126037,5,5,1,1.4,0.933333,0.3,1.33333,0.8,0.8
1,12,0.225,0.3375,1,1,1,0.25,0.187879,1.99434,0.00517697,0.103794,1,0.0821521,5,5,1,0.15,0.1,0.7,0.5,0.3,0.2
