y,batch,x_bm25,x_dense,x_rrf,x_rank_sp,x_rank_de,x_q_overlap,x_title_seed,x_title_deg,x_slot
0,380,0.497046,-1.08617,-0.373649,0.333333,0.111111,0.0869565,1,0.166667,0.9
0,380,0.0483639,0.652152,1.09116,0.2,0.333333,0.117647,0,0,1
1,381,-0.289721,2.27981,2.4051,0.142857,1,0.133333,1,0,0.1
0,381,-1.1445,1.20015,-0.591781,0.1,0.5,0.14,0,0,0.2
0,381,-0.243271,-0.274004,0.583293,0.2,0.2,0.163636,1,1,0.3
0,381,-0.286758,-0.391627,-0.962107,0.166667,0.166667,0.145161,1,1,0.4
1,381,2.61758,-1.31209,0.284708,1,0.1,0.220339,1,1,0.5
0,381,-0.676509,0.246141,-0.0476372,0.125,0.333333,0.210526,1,0,0.6
0,381,-0.90807,0.210284,-1.57628,0.111111,0.25,0.123077,1,1,0.7
0,381,0.395417,-0.731771,0.0945303,0.5,0.111111,0.2,1,1,0.8
0,381,0.392196,-0.711293,-0.0476372,0.333333,0.125,0.166667,1,1,0.9
0,381,0.143635,-0.515599,-0.142195,0.25,0.142857,0.135802,1,1,1
0,382,-0.388964,-0.305017,-0.711688,0.142857,0.166667,0.0842105,1,0.833333,0.1
0,382,-0.502932,1.35417,0.0393027,0.111111,0.5,0.1,0,0,0.2
1,382,-0.363968,0.955397,0.594376,0.166667,0.333333,0.0952381,0,0,0.3
0,382,-0.110579,-1.8655,-0.598892,0.333333,0.1,0.0756303,1,0.833333,0.4
0,382,-0.707004,1.5397,0.118373,0.1,1,0.0857143,1,0.833333,0.5
1,382,2.91077,0.356295,1.96421,1,0.25,0.139535,1,0,0.6
0,382,-0.268728,-0.202805,0.573819,0.25,0.2,0.132353,1,0.833333,0.7
0,382,-0.488622,-0.732287,-1.92212,0.125,0.111111,0.106667,0,0,0.8
0,382,0.246792,-0.53624,0.635549,0.5,0.142857,0.209302,1,0.833333,0.9
0,382,-0.326762,-0.56371,-0.692931,0.2,0.125,0.116667,1,0.833333,1
0,383,-0.493874,-1.18723,-1.15016,0.142857,0.111111,0.150685,0,0,0.1
0,383,-0.699266,1.13416,0.236508,0.125,0.5,0.102804,1,1.16667,0.2
0,383,0.429592,0.184708,0.650236,0.333333,0.2,0.142857,1,1.16667,0.3
0,383,-0.232256,0.912589,0.422092,0.166667,0.333333,0.0794702,1,1.16667,0.4
0,383,-0.876133,-1.4639,-1.77621,0.111111,0.1,0.196078,1,1.16667,0.5
0,383,0.661471,-0.778829,0.236508,0.5,0.125,0.232143,1,1.16667,0.6
1,383,-0.0228421,1.51474,1.39487,0.25,1,0.103448,1,1.16667,0.7
0,383,-0.180541,0.838433,0.407494,0.2,0.25,0.0789474,1,1.16667,0.8
1,383,2.5496,-0.468681,0.931453,1,0.166667,0.157303,1,0,0.9
0,383,-1.13575,-0.685984,-1.35279,0.1,0.142857,0.210526,1,1.16667,1
0,384,-0.0440649,0.48593,0.448738,0.2,0.25,0.121622,0,0,0.1
0,384,-0.74641,-0.248335,-1.50314,0.111111,0.125,0.0930233,1,0.333333,0.2
1,384,2.77469,-1.75185,0.315717,1,0.111111,0.175439,1,0.333333,0.3
0,384,-1.02159,0.66087,-0.468346,0.1,0.333333,0.114754,0,0,0.4
1,384,-0.227037,-1.75295,-1.24598,0.166667,0.1,0.123288,1,0.333333,0.5
0,384,-0.454128,0.0500344,-0.556555,0.142857,0.166667,0.195122,0,0,0.6
0,384,0.0741964,1.09347,1.25107,0.25,0.5,0.0963855,0,0,0.7
0,384,0.164296,-0.122204,0.497013,0.5,0.142857,0.0769231,1,0,0.8
0,384,-0.62938,0.220521,-0.541887,0.125,0.2,0.186047,0,0,0.9
0,384,0.109433,1.36451,1.80336,0.333333,1,0.162162,0,0,1
0,385,-0.468213,0.0441853,-0.965181,0.142857,0.166667,0.157143,0,0,0.1
0,385,-0.145308,0.2871,0.778205,0.25,0.2,0.132653,0,0,0.2
0,385,0.151074,0.0399714,-0.0268607,0.333333,0.125,0.103448,0,0,0.3
1,385,1.43011,-1.27754,0.0533018,0.5,0.111111,0.152672,1,0.166667,0.4
0,385,-0.88909,1.38999,0.547519,0.111111,1,0.0857143,0,0,0.5
0,385,-0.412467,0.654285,0.806084,0.166667,0.333333,0.15873,1,0.166667,0.6
0,385,-0.211282,0.318729,0.778205,0.2,0.25,0.155172,0,0,0.7
1,385,2.27588,-2.28209,0.160536,1,0.1,0.380952,1,0,0.8
0,385,-0.797924,0.781213,0.451667,0.125,0.5,0.0884956,0,0,0.9
0,385,-0.932779,0.044151,-2.58347,0.1,0.142857,0.0714286,0,0,1
0,386,0.0764612,-0.565526,-0.285506,0.2,0.142857,0.0677966,0,0,0.1
0,386,1.12921,0.913802,1.41985,0.5,0.333333,0.0813953,0,0,0.2
0,386,-0.956695,0.222579,-0.721523,0.111111,0.2,0.075,1,0.333333,0.3
0,386,-0.213304,0.683445,-0.0432327,0.142857,0.25,0.0705882,0,0,0.4
1,386,-2.1676,1.53707,0.0865626,0.1,1,0.0333333,1,0.666667,0.5
1,386,-0.0606355,-1.56885,-1.16512,0.166667,0.1,0.0961538,1,0,0.6
0,386,1.57433,1.03086,1.94436,1,0.5,0.123077,0,0,0.7
0,386,-0.301922,-1.3877,-1.40559,0.125,0.111111,0.0821918,1,0.666667,0.8
0,386,0.637654,-0.166796,0.43465,0.333333,0.166667,0.0824742,0,0.5,0.9
0,386,0.282498,-0.698887,-0.264448,0.25,0.125,0.1,0,0.5,1
0,387,-0.497464,-0.627515,-0.549886,0.2,0.125,0.137931,0,0,0.1
1,387,2.63098,-1.28317,0.0939366,1,0.1,0.3125,1,0.166667,0.2
0,387,-0.582501,1.04122,0.264291,0.125,0.5,0.0963855,1,0.166667,0.3
0,387,-0.681182,-0.0302169,-0.746517,0.1,0.25,0.0853659,0,0,0.4
0,387,0.196219,-0.393745,0.72662,0.333333,0.2,0.214286,1,0.166667,0.5
0,387,0.954986,0.952847,1.5408,0.5,0.333333,0.2,1,0.166667,0.6
1,387,-0.308588,2.14725,1.55873,0.25,1,0.0661157,0,0,0.7
0,387,-0.610073,-0.875079,-1.75843,0.111111,0.111111,0.162791,1,0,0.8
0,387,-0.57966,-0.440218,-0.564771,0.142857,0.166667,0.173913,0,0,0.9
0,387,-0.522719,-0.49138,-0.564771,0.166667,0.142857,0.106667,0,0,1
0,388,-1.2238,0.314581,-0.591642,0.111111,0.25,0.0492958,1,0.166667,0.1
0,388,-1.68512,0.140097,-1.43836,0.1,0.166667,0.0806452,0,0,0.2
0,388,-0.383112,0.599208,0.573752,0.142857,0.5,0.126984,0,0,0.3
0,388,-0.815494,2.25068,0.629641,0.125,1,0.127273,0,0.166667,0.4
1,388,0.830201,-1.36061,-0.540659,0.333333,0.1,0.190476,1,0,0.5
1,388,0.0144623,-1.27683,-0.890732,0.2,0.111111,0.195122,1,0,0.6
0,388,1.57678,0.361416,2.0818,1,0.333333,0.147541,1,0,0.7
0,388,1.17444,-0.413843,0.573752,0.5,0.142857,0.142857,0,0,0.8
0,388,0.543068,0.184794,0.518023,0.25,0.2,0.0884956,0,0,0.9
0,388,-0.0314194,-0.79949,-0.91558,0.166667,0.125,0.138462,0,0,1
0,389,0.0529578,-0.615081,-0.466259,0.25,0.125,0.204545,0,0,0.1
0,389,-0.552141,-0.1614,-1.31946,0.142857,0.142857,0.0714286,0,0,0.2
0,389,-0.0338143,0.965673,1.63551,0.2,0.5,0.0427807,0,0,0.3
1,389,2.70705,0.378085,2.10536,1,0.2,0.117647,1,0,0.4
0,389,-1.05728,1.16995,0.152622,0.1,1,0.0454545,0,0,0.5
1,389,0.344117,-2.0296,-0.317233,0.5,0.1,0.25641,0,0,0.6
0,389,-0.240664,0.254332,-0.515752,0.166667,0.166667,0.108434,0,0,0.7
0,389,-0.628033,0.576385,-0.466259,0.125,0.25,0.122449,0,0,0.8
0,389,-0.795648,0.846689,-0.404265,0.111111,0.333333,0.0629921,0,0,0.9
0,389,0.203458,-1.38503,-0.404265,0.333333,0.111111,0.225,0,0,1
1,390,0.235832,-1.37744,-0.398156,0.333333,0.111111,0.0816327,1,0.166667,0.1
0,390,-0.802362,1.30768,0.885669,0.125,1,0.0588235,0,0,0.2
0,390,1.76755,-1.72584,-0.312439,0.5,0.1,0.0555556,1,0.166667,0.3
0,390,1.93933,-0.262739,1.26981,1,0.142857,0.0694444,0,0,0.4
0,390,-0.228443,-0.222998,-0.1,0.2,0.166667,0.0684932,0,0,0.5
0,390,-0.598179,-0.755227,-1.68366,0.142857,0.125,0.0461538,1,0.166667,0.6
0,390,-0.116011,0.498261,1.14937,0.25,0.25,0.0666667,0,0,0.7
0,390,-0.952151,1.28474,0.0499086,0.111111,0.5,0.0487805,0,0,0.8
1,390,-0.229349,0.768968,0.754769,0.166667,0.333333,0.0638298,1,0.166667,0.9
0,390,-1.01622,0.484598,-1.61527,0.1,0.2,0.0465116,0,0,1
1,391,1.66729,0.597005,1.31255,0.5,0.2,0.0898876,1,0,0.1
0,391,-0.8684,0.909605,0.34461,0.125,0.5,0.142857,1,0.666667,0.2
0,391,0.00940113,0.0140467,-0.0814848,0.2,0.166667,0.123457,0,0,0.3
1,391,0.0161442,-1.58878,-0.973387,0.25,0.1,0.125,0,0,0.4
0,391,-0.756849,-0.0803262,-1.05891,0.142857,0.142857,0.116883,1,0.666667,0.5
0,391,0.473374,-1.10345,-0.020494,0.333333,0.125,0.108911,1,0.666667,0.6
0,391,-0.95405,0.841139,-0.324436,0.111111,0.333333,0.156863,1,0.666667,0.7
0,391,-1.00007,1.29342,0.122484,0.1,1,0.135593,1,0.666667,0.8
0,391,1.88129,0.630527,2.03243,1,0.25,0.0583942,1,0,0.9
0,391,-0.468129,-1.51319,-1.35336,0.166667,0.111111,0.188679,0,0,1
0,392,0.373588,0.953259,1.37759,0.333333,0.5,0.0795455,1,0,0.1
0,392,-0.540163,-1.36361,-1.14912,0.142857,0.111111,0.115385,0,0,0.2
0,392,-0.220382,1.66638,1.15856,0.2,1,0.0847458,0,0,0.3
1,392,-0.50056,-1.69424,-1.13044,0.166667,0.1,0.181818,0,0,0.4
0,392,-0.778801,0.0734896,-0.700049,0.111111,0.2,0.119048,0,0,0.5
0,392,-0.828616,0.758732,-0.424917,0.1,0.333333,0.0480769,0,0,0.6
0,392,-0.208218,-0.136008,-0.041946,0.25,0.142857,0.0707071,0,0,0.7
0,392,-0.593536,-0.798468,-1.15534,0.125,0.125,0.192308,0,0,0.8
1,392,2.68436,-0.0471209,0.930617,1,0.166667,0.112903,0,0,0.9
0,392,0.612323,0.58759,1.13506,0.5,0.25,0.115385,1,0,1
0,393,-0.962294,0.114813,-0.669013,0.1,0.25,0.097561,1,0.333333,0.1
0,393,1.32421,0.644069,1.63177,0.5,0.5,0.135593,1,0.333333,0.2
1,393,2.33875,-0.0764424,0.711152,1,0.142857,0.157895,0,0.166667,0.3
0,393,-0.59529,0.00628601,-0.27766,0.142857,0.2,0.0806452,1,0.666667,0.4
0,393,0.214567,-0.0384253,0.422706,0.333333,0.166667,0.0886076,1,0.166667,0.5
0,393,-0.943702,-1.39625,-1.7788,0.111111,0.1,0.16,1,0.333333,0.6
0,393,-0.254745,-0.969988,-0.701697,0.2,0.111111,0.0638298,0,0.333333,0.7
0,393,-0.596261,0.170715,-0.0140856,0.125,0.333333,0.135135,0,0,0.8
1,393,-0.23664,2.42356,1.3969,0.25,1,0.0384615,0,0,0.9
0,393,-0.288599,-0.878337,-0.721272,0.166667,0.125,0.15,0,0.333333,1
0,394,1.86372,0.944783,2.17023,1,0.5,0.176471,1,0.166667,0.1
0,394,0.0692675,0.369088,1.01778,0.25,0.333333,0.117647,1,0.166667,0.2
0,394,-0.253839,-0.101835,-0.3265,0.166667,0.166667,0.0824742,0,0,0.3
0,394,-0.785223,0.19273,-0.0482551,0.142857,0.25,0.0481928,0,0,0.4
1,394,-1.09279,2.22907,0.0966185,0.1,1,0.0789474,1,0.166667,0.5
0,394,-0.926513,-1.33477,-1.80178,0.125,0.1,0.09375,0,0,0.6
0,394,1.55521,-0.516569,0.271836,0.5,0.125,0.109756,1,0.166667,0.7
1,394,0.546739,-1.28806,-0.255923,0.333333,0.111111,0.142857,1,0,0.8
0,394,-1.03311,0.00287764,-0.805342,0.111111,0.2,0.0546875,0,0,0.9
0,394,0.056531,-0.497317,-0.318673,0.2,0.142857,0.0567376,0,0,1
0,395,1.31837,-0.561646,0.442936,1,0.111111,0.0595238,0,0,0.1
0,395,-0.611246,-0.131199,-0.0863991,0.166667,0.2,0.0642202,0,0.5,0.2
0,395,-1.44258,0.431068,-0.269944,0.1,0.5,0.0652174,1,0.666667,0.3
0,395,-0.830367,-0.174764,-0.780821,0.142857,0.166667,0.0538462,0,0,0.4
1,395,0.754484,-0.542926,-0.396755,0.25,0.125,0.0882353,1,0,0.5
1,395,0.553073,2.70563,1.79152,0.2,1,0.116279,1,0,0.6
0,395,1.08007,-1.28962,-0.657067,0.333333,0.1,0.21875,1,0.666667,0.7
0,395,-0.90087,-0.414916,-1.45466,0.125,0.142857,0.0638298,0,0,0.8
0,395,1.10287,-0.0226166,1.75519,0.5,0.25,0.12069,0,0.5,0.9
0,395,-1.0238,0.000987282,-0.344003,0.111111,0.333333,0.0642202,1,0.666667,1
0,396,-0.0212586,-0.0905368,0.420617,0.25,0.166667,0.255319,0,0,0.1
0,396,-0.63568,0.341131,-1.15404,0.125,0.2,0.180328,0,0.333333,0.2
0,396,-0.88877,1.41135,0.672375,0.111111,1,0.125,0,0.333333,0.3
0,396,-0.231545,1.22477,1.57755,0.166667,0.5,0.169231,1,0.333333,0.4
1,396,0.835273,-1.7809,-0.409774,0.5,0.1,0.243902,1,0.333333,0.5
0,396,-0.600075,0.476548,-0.0984615,0.142857,0.25,0.215686,0,0,0.6
1,396,2.42754,-0.433554,1.66539,1,0.142857,0.15942,0,0.333333,0.7
0,396,0.511022,-1.42504,-0.522194,0.333333,0.111111,0.227273,1,0.333333,0.8
0,396,-1.22973,0.74141,-0.997425,0.1,0.333333,0.0987654,0,0,0.9
0,396,-0.166785,-0.465176,-1.15404,0.2,0.125,0.1875,0,0,1
1,397,0.0907253,0.517339,1.26007,0.333333,0.333333,0.111111,1,1,0.1
0,397,-0.562923,0.280839,-0.309649,0.142857,0.2,0.0952381,1,1,0.2
0,397,-0.334172,-0.215477,-0.564448,0.166667,0.142857,0.0674157,0,0,0.3
0,397,-0.569607,-0.519521,-1.29148,0.125,0.125,0.075,1,1,0.4
0,397,0.0397881,0.996262,1.26881,0.25,0.5,0.0649351,1,1,0.5
0,397,-1.00697,1.40568,0.0938828,0.1,1,0.0666667,1,1,0.6
1,397,2.59216,-2.43722,0.0938828,1,0.1,0.139535,1,1,0.7
0,397,-0.901516,-0.539836,-1.75742,0.111111,0.111111,0.0574713,0,0,0.8
0,397,0.815266,0.311556,1.26881,0.5,0.25,0.06,0,0,0.9
0,397,-0.162755,0.20038,-0.0624571,0.2,0.166667,0.0779221,1,1,1
0,398,-0.641324,0.654432,0.450128,0.166667,0.333333,0.102041,1,0.333333,0.1
0,398,-0.0145424,0.324833,0.191263,0.25,0.166667,0.166667,0,0.166667,0.2
0,398,1.07208,0.820783,1.73762,0.5,0.5,0.1625,0,0,0.3
0,398,-0.727259,-0.298836,-1.23319,0.125,0.125,0.140625,0,0,0.4
1,398,2.35639,-0.123245,0.757287,1,0.142857,0.145833,0,0.166667,0.5
0,398,-0.869041,0.44141,-0.496318,0.111111,0.25,0.111111,0,0,0.6
0,398,-0.704169,1.08138,0.757287,0.142857,1,0.09,0,0,0.7
0,398,-0.127862,0.428414,0.18366,0.2,0.2,0.123596,0,0,0.8
1,398,0.545825,-2.55861,-0.453548,0.333333,0.1,0.227273,1,0.333333,0.9
0,398,-0.890104,-0.770568,-1.89419,0.1,0.111111,0.117647,1,0.333333,1
0,399,-0.800484,-0.804913,-1.361,0.125,0.125,0.104167,0,0.5,0.1
0,399,-0.721283,0.213418,-0.326316,0.142857,0.2,0.106383,0,0.5,0.2
0,399,0.173776,1.42103,1.64169,0.25,1,0.109589,0,0,0.3
0,399,-0.500725,0.763009,0.496779,0.166667,0.333333,0.0674157,0,0,0.4
0,399,-0.330761,0.0800744,-0.0658188,0.2,0.166667,0.0555556,1,0,0.5
0,399,0.282918,0.993225,1.6228,0.333333,0.5,0.122449,0,0,0.6
0,399,-0.910447,0.521616,-0.786248,0.1,0.25,0.0833333,0,0.5,0.7
1,399,2.18446,-2.07233,0.098936,1,0.1,0.0901639,0,0,0.8
0,399,-0.823199,-0.0458214,-1.35367,0.111111,0.142857,0.104167,0,0.5,0.9
1,399,1.44574,-1.0693,0.0328492,0.5,0.111111,0.176471,1,0,1
0,400,-0.104328,1.29412,1.71214,0.25,1,0.125,1,0.166667,0.1
0,400,-0.0515243,0.533444,1.1057,0.5,0.2,0.101695,1,0.333333,0.2
0,400,-0.37365,-1.28502,-1.67545,0.125,0.111111,0.0967742,1,0.833333,0.3
0,400,-0.0773834,0.590354,1.08692,0.333333,0.25,0.1125,1,0.833333,0.4
1,400,2.88982,-1.57195,0.103182,1,0.1,0.233333,1,1.16667,0.5
0,400,-0.886413,0.698354,-0.522037,0.1,0.333333,0.0576923,1,0.666667,0.6
0,400,-0.294307,-1.19492,-1.15572,0.142857,0.125,0.101449,1,0.833333,0.7
0,400,-0.743807,1.15229,0.0342591,0.111111,0.5,0.12963,1,0.833333,0.8
0,400,-0.178619,-0.497613,-0.340321,0.2,0.142857,0.0833333,1,0.333333,0.9
1,400,-0.179784,0.280934,-0.34868,0.166667,0.166667,0.0879121,0,0,1
1,401,2.24127,-1.92515,0.103941,1,0.1,0.147059,1,0,0.1
0,401,-0.773071,0.446354,-0.826019,0.1,0.25,0.0454545,1,0.5,0.2
0,401,-0.72752,0.0245904,-0.890543,0.125,0.166667,0.0597015,0,0.166667,0.3
0,401,-0.748017,0.283652,-0.866373,0.111111,0.2,0.0833333,1,0.666667,0.4
0,401,-0.287539,1.64605,1.72473,0.25,1,0.045977,0,0,0.5
0,401,-0.391544,0.799671,1.11383,0.2,0.5,0.0609756,0,0.333333,0.6
1,401,1.10727,-1.32255,0.0345109,0.5,0.111111,0.138889,1,0.5,0.7
0,401,-0.702593,-0.258933,-0.898592,0.142857,0.142857,0.0645161,1,0.666667,0.8
0,401,-0.663773,-0.479886,-0.890543,0.166667,0.125,0.0784314,0,0.166667,0.9
0,401,0.945518,0.786195,1.39506,0.333333,0.333333,0.104167,1,0,1
0,402,1.07126,0.769608,0.981608,0.333333,0.25,0.114286,0,0.166667,0.1
0,402,1.29763,-1.36565,-0.193688,0.5,0.1,0.129032,1,0.333333,0.2
0,402,-0.271757,-1.13764,-0.284677,0.25,0.125,0.145833,1,0,0.3
0,402,-0.6972,1.05954,0.745665,0.166667,0.5,0.0909091,1,0,0.4
0,402,-0.275486,-0.656358,-0.307346,0.2,0.142857,0.106061,0,0,0.5
0,402,2.01368,0.893059,1.81533,1,0.333333,0.0987654,0,0,0.6
1,402,-0.724485,-1.31304,-1.51311,0.125,0.111111,0.133333,0,0,0.7
0,402,-0.850014,0.46147,-1.00135,0.1,0.2,0.101695,0,0,0.8
1,402,-0.844936,-0.107055,-1.02962,0.111111,0.166667,0.0769231,1,0.166667,0.9
0,402,-0.718688,1.39607,0.787184,0.142857,1,0.0869565,0,0,1
0,403,1.63179,-1.67201,0.0959403,1,0.1,0.225,0,0,0.1
0,403,-0.23258,-0.799799,-0.821998,0.166667,0.125,0.131148,0,0,0.2
0,403,0.48123,-0.171474,0.481737,0.333333,0.166667,0.130435,0,0,0.3
0,403,-0.328281,1.64521,0.810465,0.142857,1,0.0923077,1,0,0.4
1,403,-0.475562,0.967772,-0.0160527,0.125,0.333333,0.084507,0,0,0.5
0,403,-1.29553,-0.0140983,-0.799689,0.111111,0.2,0.044586,0,0,0.6
0,403,-1.65434,-1.22571,-2.02721,0.1,0.111111,0.0560748,0,0,0.7
0,403,0.127522,0.563662,0.465076,0.2,0.25,0.160714,0,0,0.8
1,403,1.49026,0.994394,1.85964,0.5,0.5,0.140351,1,0,0.9
0,403,0.255498,-0.287948,-0.0479163,0.25,0.142857,0.112676,0,0,1
1,404,2.3064,-2.00039,0.112804,1,0.1,0.147059,1,1.33333,0.1
1,404,1.02121,1.10826,2.18652,0.5,0.5,0.125,1,1.33333,0.2
0,404,-1.03053,1.60146,0.112804,0.1,1,0.0875,1,0,0.3
0,404,-0.317554,-0.701394,-1.2464,0.166667,0.111111,0.194444,1,1.33333,0.4
0,404,-0.220673,0.103463,0.231105,0.2,0.2,0.107143,1,1.33333,0.5
0,404,-0.956027,-0.40994,-1.54341,0.111111,0.142857,0.12069,1,1.33333,0.6
0,404,-0.934518,1.03212,-0.0188743,0.125,0.333333,0.0833333,1,1.33333,0.7
0,404,0.633805,-0.628863,-0.0188743,0.333333,0.125,0.126582,1,1.33333,0.8
0,404,-0.0154587,0.132826,0.86254,0.25,0.25,0.15,1,1.33333,0.9
0,404,-0.486664,-0.237534,-0.678206,0.142857,0.166667,0.118421,1,1.33333,1
0,405,0.464431,0.878129,1.24052,0.166667,0.5,0.116667,0,0,0.1
1,405,0.596564,-1.96171,-0.784332,0.333333,0.1,0.181818,0,0,0.2
0,405,-0.787335,-0.368385,-1.73641,0.142857,0.125,0.0789474,0,0,0.3
0,405,-1.72099,0.409277,-0.784332,0.1,0.333333,0.131579,0,0,0.4
0,405,0.974346,0.0308204,1.24052,0.5,0.166667,0.0761905,0,0,0.5
0,405,1.42286,-1.28318,0.528727,1,0.111111,0.155172,0,0,0.6
0,405,0.595917,0.366125,0.751495,0.25,0.2,0.108434,0,0,0.7
0,405,0.518362,-0.223483,-0.511314,0.2,0.142857,0.123077,0,0,0.8
1,405,-0.788484,1.7579,0.913419,0.125,1,0.0357143,1,0,0.9
0,405,-1.27567,0.394514,-0.858294,0.111111,0.25,0.0877193,0,0,1
0,406,-1.02527,-0.654368,-1.34048,0.111111,0.125,0.0487805,1,0.333333,0.1
0,406,0.249089,0.783641,0.869616,0.25,0.333333,0.0337079,1,0.166667,0.2
0,406,-0.479605,0.115263,-0.49633,0.142857,0.166667,0.0352941,1,0.333333,0.3
0,406,-1.30712,-0.672447,-1.74433,0.1,0.111111,0.0166667,0,0,0.4
0,406,2.1815,0.666009,1.36984,1,0.25,0.034188,0,0,0.5
1,406,-0.21089,-2.17484,-0.887102,0.2,0.1,0.1,1,0.666667,0.6
1,406,0.525117,-0.608284,0.197155,0.333333,0.142857,0.0517241,1,0.5,0.7
0,406,-0.368368,1.0691,0.660592,0.166667,0.5,0.0272727,0,0,0.8
0,406,1.12289,0.139393,0.884641,0.5,0.2,0.0416667,1,0.333333,0.9
0,406,-0.68734,1.33653,0.486406,0.125,1,0.0294118,0,0,1
1,407,-1.3017,1.09321,-0.181742,0.1,0.5,0.0588235,1,0.833333,0.1
0,407,0.785955,-0.953283,-0.231602,0.333333,0.111111,0.136364,1,0.833333,0.2
0,407,0.849784,1.19711,1.96399,0.5,1,0.0412371,0,0,0.3
0,407,-0.527842,0.211414,-0.288389,0.142857,0.2,0.0387597,0,0,0.4
0,407,-1.1895,0.573691,-0.48409,0.111111,0.25,0.0483871,1,0.833333,0.5
1,407,2.07568,0.77625,1.70336,1,0.333333,0.104167,1,0,0.6
0,407,0.407294,-0.163466,-0.0436693,0.25,0.142857,0.08,1,0.833333,0.7
0,407,-0.095234,-0.0144635,-0.0581688,0.2,0.166667,0.049505,0,0,0.8
0,407,-0.879286,-0.422332,-1.20281,0.125,0.125,0.0526316,1,0.833333,0.9
0,407,-0.125147,-2.29813,-1.17689,0.166667,0.1,0.0793651,1,0.833333,1
0,408,-0.78636,1.59835,0.387212,0.111111,1,0.0909091,1,0.666667,0.1
0,408,-0.85126,0.826531,-0.574405,0.1,0.333333,0.0490196,1,0.666667,0.2
0,408,0.400368,0.195971,1.21662,0.5,0.2,0.0945946,1,0.666667,0.3
0,408,0.210805,-0.0692012,0.570073,0.333333,0.166667,0.0921053,1,0.666667,0.4
0,408,-0.0407812,0.544333,0.868114,0.25,0.25,0.0526316,0,0.5,0.5
1,408,-0.50392,1.20951,0.609563,0.142857,0.5,0.0961538,0,0.166667,0.6
0,408,-0.164698,-1.28026,-0.946328,0.2,0.111111,0.0892857,1,0.333333,0.7
0,408,-0.744836,-1.0875,-1.5618,0.125,0.125,0.1,1,0.666667,0.8
1,408,2.74664,-0.607905,0.95908,1,0.142857,0.189189,1,0,0.9
0,408,-0.265955,-1.32983,-1.52814,0.166667,0.1,0.111111,0,0.333333,1
1,409,1.80906,2.55464,2.55005,1,1,0.0714286,1,0,0.1
0,409,-0.95025,-0.325046,-0.855441,0.125,0.166667,0.125,0,0,0.2
0,409,-0.201217,-0.374852,-0.32931,0.2,0.142857,0.109375,0,0.333333,0.3
0,409,0.265724,-0.77475,-0.552781,0.25,0.111111,0.122807,0,0,0.4
1,409,0.659102,-1.20211,-0.505146,0.333333,0.1,0.0853659,0,0,0.5
0,409,-1.31317,0.174111,-0.793461,0.1,0.25,0.147059,0,0.333333,0.6
0,409,1.50706,-0.705365,0.28091,0.5,0.125,0.0933333,0,0,0.7
0,409,-0.418741,0.201749,0.23845,0.142857,0.333333,0.155556,0,0.333333,0.8
0,409,-0.373537,0.731691,0.798953,0.166667,0.5,0.12,0,0,0.9
0,409,-0.984024,-0.280068,-0.832225,0.111111,0.2,0.15,0,0,1
0,410,0.72162,-0.691137,0.688534,0.5,0.125,0.131579,0,0,0.1
0,410,-0.0879502,-0.906885,-1.35491,0.25,0.111111,0.0625,1,0.5,0.2
0,410,-1.51632,1.85518,0.244725,0.1,1,0.0508475,1,0.5,0.3
0,410,-0.363546,-0.247934,-0.807166,0.142857,0.2,0.0314465,1,0,0.4
0,410,-0.297396,-0.543573,-0.826993,0.166667,0.166667,0.0652174,0,0,0.5
0,410,-0.418021,1.30378,0.688534,0.125,0.5,0.0888889,0,0,0.6
0,410,0.24134,-0.599841,0.58446,0.333333,0.142857,0.0634921,0,0,0.7
0,410,2.52051,-1.35915,0.244725,1,0.1,0.132075,1,0.5,0.8
1,410,-0.551008,0.216112,-1.35491,0.111111,0.25,0.0447761,1,0,0.9
1,410,-0.249237,0.973447,1.893,0.2,0.333333,0.115385,1,0.5,1
1,411,-0.195072,0.263961,0.281736,0.2,0.2,0.109091,1,0.166667,0.1
1,411,2.29755,-2.24183,0.137517,1,0.1,0.217391,1,0,0.2
0,411,0.399673,0.648051,1.44861,0.25,0.333333,0.0793651,0,0,0.3
0,411,-1.03202,0.878235,0.045659,0.111111,0.5,0.0943396,0,0,0.4
0,411,0.788288,-0.222756,0.738334,0.5,0.142857,0.1,1,0.166667,0.5
0,411,-0.628919,-0.844242,-1.88154,0.142857,0.111111,0.113208,0,0,0.6
0,411,0.68878,-0.0866561,0.690502,0.333333,0.166667,0.142857,0,0,0.7
0,411,-1.095,0.561155,-1.09285,0.1,0.25,0.0784314,0,0,0.8
0,411,-0.711161,1.54268,0.810256,0.125,1,0.0551181,0,0,0.9
0,411,-0.512124,-0.498601,-1.17822,0.166667,0.125,0.0684932,0,0,1
0,412,0.0760325,0.535395,0.369905,0.2,0.2,0.0645161,0,0,0.1
0,412,-1.06556,0.651154,-0.0302099,0.125,0.333333,0.0689655,0,0.166667,0.2
0,412,-1.07202,0.802348,0.180553,0.1,1,0.0363636,0,0,0.3
1,412,0.443124,-1.80089,-0.478247,0.333333,0.111111,0.114286,1,0,0.4
0,412,-1.06975,0.573642,-0.999623,0.111111,0.25,0.0588235,0,0,0.5
0,412,-0.187932,0.28967,-1.08553,0.166667,0.142857,0.075,0,0,0.6
0,412,0.084395,0.661107,2.44014,0.25,0.5,0.08,0,0,0.7
