y,batch,x_q_toks,x_q_chars,x_qmark,x_q_ents,x_n_cand,x_js_overlap,x_rank_corr,x_sparse_margin,x_dense_margin,x_rrf_top1_mass,x_fuse_uniq,x_mean_q_overlap,x_ks,x_kd
1,14,0.4,0.51875,1,1,1,0.666667,0.418182,1.37218,0.00402713,0.106306,1,0.105495,5,5
0,14,0.425,0.6375,1,0.5,1,0.428571,0.309091,3.3478,0.0237134,0.106306,1,0.163534,5,5
1,14,0.525,0.70625,0,0.333333,1,0.25,-0.272727,3.53749,0.0104884,0.106306,1,0.121381,5,5
1,14,0.55,0.76875,1,1.16667,1,0.428571,0.418182,5.01262,0.124805,0.10717,1,0.156465,5,5
0,14,0.175,0.21875,1,0.5,1,0.25,-0.551515,0.574691,0.0159475,0.103111,1,0.0762493,5,5
0,14,0.35,0.55,1,0.666667,1,0.111111,-0.454545,5.10276,0.0114407,0.103111,1,0.112759,5,5
1,14,0.4,0.56875,1,0.5,1,0.25,-0.612121,3.27675,0.00115925,0.103873,1,0.120028,5,5
1,14,0.325,0.39375,1,0.333333,1,0.25,-0.418182,4.23343,0.0909035,0.104605,1,0.0865251,5,5
1,14,0.375,0.50625,1,1,1,0.111111,-0.878788,8.77403,0.0390046,0.102172,1,0.104821,5,5
1,14,0.375,0.4875,1,0.333333,1,0.25,-0.29697,2.04096,0.0259975,0.103111,1,0.131444,5,5
1,14,0.35,0.525,1,1,1,0.428571,0.10303,2.32778,0.0407973,0.105469,1,0.0923904,5,5
0,14,0.5,0.7,1,0.166667,1,0.111111,-0.29697,1.60099,0.0490477,0.10717,1,0.10986,5,5
0,14,0.3,0.4875,1,0.666667,1,0.428571,0.260606,0.275652,0.00107451,0.106306,1,0.0724542,5,5
0,14,0.35,0.5,1,0.833333,1,0.25,-0.575758,1.30361,0.00776127,0.104658,1,0.0793578,5,5
0,14,0.65,0.89375,1,1.83333,1,0.428571,-0.175758,13.0971,0.00302209,0.104605,1,0.143833,5,5
0,14,0.25,0.39375,1,0.5,1,0.25,-0.030303,0.069214,0.0420867,0.104658,1,0.0645549,5,5
1,14,0.425,0.6125,1,0.833333,1,0.428571,0.345455,1.15484,0.0498478,0.10717,1,0.12171,5,5
0,14,0.425,0.56875,1,0.333333,1,0.25,-0.406061,6.7433,0.00797739,0.104658,1,0.11278,5,5
