y,batch,x_bm25,x_dense,x_rrf,x_rank_sp,x_rank_de,x_q_overlap,x_title_seed,x_title_deg,x_slot
1,261,2.60613,2.55152,1.80904,1,1,0.272727,1,0.333333,0.4
0,261,-0.810449,-0.490077,-0.793356,0.125,0.142857,0.117647,1,0.166667,0.5
0,261,0.253943,0.616369,1.1618,0.333333,0.5,0.172414,1,0.166667,0.6
0,261,-0.388692,-1.14349,-0.953366,0.166667,0.1,0.132353,0,0,0.7
0,261,0.237379,0.350815,0.746129,0.25,0.333333,0.217391,1,0.333333,0.8
0,261,0.110082,-0.471387,-0.0471211,0.2,0.166667,0.118644,0,0.166667,0.9
0,261,-0.864812,-0.751138,-1.32589,0.111111,0.111111,0.109375,1,0.333333,1
1,262,0.464057,-0.72189,-0.0259879,0.333333,0.125,0.0659341,0,0.833333,0.1
0,262,0.569499,-0.893446,0.0515699,0.5,0.111111,0.0510204,0,0.833333,0.2
0,262,-0.731968,0.20634,-0.103329,0.166667,0.2,0.137931,1,0.333333,0.3
0,262,-0.73615,1.80541,1.31208,0.142857,1,0.1,1,0.333333,0.4
0,262,-0.756465,0.967196,0.436991,0.125,0.5,0.0784314,0,0.833333,0.5
0,262,0.193061,0.53981,1.63614,0.25,0.333333,0.125,0,0.833333,0.6
0,262,0.0339687,-0.321718,-0.512283,0.2,0.142857,0.0961538,0,0.833333,0.7
0,262,-0.758752,0.423168,-0.85992,0.111111,0.25,0.0952381,1,0.333333,0.8
1,262,2.55139,-1.96663,0.155319,1,0.1,0.0540541,1,0,0.9
0,262,-0.828643,-0.0382439,-2.09058,0.1,0.166667,0.0784314,0,0.833333,1
0,263,-0.432519,-0.115483,-0.429576,0.142857,0.166667,0.12987,0,0,0.1
0,263,-0.416849,0.276559,-0.0475333,0.166667,0.2,0.123457,0,0,0.2
0,263,-0.5634,-0.893263,-1.16019,0.125,0.111111,0.0787402,1,0.166667,0.3
1,263,2.27471,1.62138,1.82486,1,1,0.294118,0,0.166667,0.4
0,263,-0.816176,0.544817,-0.189256,0.111111,0.333333,0.08,1,0.166667,0.5
0,263,-0.054055,-0.346507,-0.011955,0.333333,0.125,0.0970874,0,0,0.6
0,263,-1.10426,-2.25549,-1.68196,0.1,0.1,0.119403,1,0.333333,0.7
0,263,1.48021,0.836639,1.38494,0.5,0.5,0.27451,0,0.166667,0.8
0,263,-0.1974,-0.169281,-0.23566,0.2,0.142857,0.0740741,0,0,0.9
1,263,-0.170263,0.500626,0.546333,0.25,0.25,0.170213,1,0,1
0,264,0.672804,1.74818,1.49152,0.333333,1,0.105263,0,0,0.1
0,264,0.918392,0.362412,1.03473,0.5,0.25,0.121622,0,0,0.2
1,264,-0.0746027,-1.32506,-0.63817,0.2,0.111111,0.170732,0,0.166667,0.3
0,264,-0.493521,-1.52301,-1.03052,0.166667,0.1,0.116667,1,0.666667,0.4
0,264,-0.742393,0.888331,-0.0128104,0.125,0.333333,0.0686275,1,0.166667,0.5
1,264,2.34988,0.953055,1.71974,1,0.5,0.127907,1,0.5,0.6
0,264,-0.608836,-0.0181079,-0.252523,0.142857,0.2,0.125,0,0,0.7
0,264,-0.017395,-1.01831,-0.233897,0.25,0.125,0.131148,1,0.166667,0.8
0,264,-1.03404,-0.0247829,-1.03052,0.1,0.166667,0.0618557,1,0.5,0.9
0,264,-0.970286,-0.0427045,-1.04755,0.111111,0.142857,0.153846,1,0.5,1
0,265,-0.414207,1.25618,1.19627,0.2,1,0.139535,0,0,0.1
0,265,-0.762411,-0.811367,-1.40814,0.125,0.111111,0.0731707,0,0,0.2
0,265,-1.13311,0.0621321,-1.16724,0.1,0.166667,0.0520833,0,0,0.3
0,265,-0.856421,-0.249504,-1.18653,0.111111,0.142857,0.0714286,0,0,0.4
0,265,1.67532,0.499219,1.43898,1,0.25,0.0857143,0,0,0.5
0,265,-0.559832,0.747975,0.435439,0.166667,0.333333,0.09375,0,0,0.6
1,265,-0.0719259,-2.30274,-0.689166,0.25,0.1,0.0609756,0,0.166667,0.7
0,265,1.30862,-0.449146,-0.0145099,0.333333,0.125,0.125,0,0,0.8
1,265,1.42205,0.0728331,0.929294,0.5,0.2,0.0769231,1,0.166667,0.9
0,265,-0.608085,1.17442,0.465603,0.142857,0.5,0.09375,0,0,1
1,266,1.76794,2.07558,1.98214,1,1,0.283333,0,0,0.1
1,266,0.559597,-0.802044,-0.0129853,0.333333,0.125,0.142857,1,0.166667,0.2
0,266,0.115714,0.949452,0.83165,0.2,0.5,0.164557,0,0,0.3
0,266,-2.03052,-0.50748,-1.24893,0.1,0.142857,0.177419,1,0.833333,0.4
0,266,-0.58323,-1.18009,-1.45277,0.111111,0.111111,0.152174,1,0.833333,0.5
0,266,-0.38884,-1.26218,-1.04459,0.166667,0.1,0.111111,1,1,0.6
0,266,-0.417451,0.910051,0.185346,0.142857,0.333333,0.153061,1,0.833333,0.7
0,266,0.189319,0.0171654,0.376209,0.25,0.2,0.141509,1,0.833333,0.8
0,266,1.23438,-0.266658,0.621022,0.5,0.166667,0.22093,0,0,0.9
0,266,-0.446904,0.0662053,-0.237091,0.125,0.25,0.2,1,0.833333,1
0,267,-0.497071,-0.530419,-0.457204,0.142857,0.166667,0.0612245,0,0.166667,0.1
0,267,-0.902552,0.446089,-0.817171,0.1,0.2,0.0819672,0,0,0.2
0,267,0.922213,0.469189,1.02774,0.5,0.25,0.0961538,0,0,0.3
0,267,-0.38795,0.519299,0.38184,0.166667,0.333333,0.111111,0,0,0.4
1,267,-0.560783,-1.43994,-1.60683,0.111111,0.1,0.159091,0,0,0.5
0,267,-0.549095,-0.589568,-0.851767,0.125,0.142857,0.0660377,0,0.166667,0.6
1,267,2.67356,2.06506,1.94223,1,1,0.206897,1,0,0.7
0,267,-0.184061,-0.749145,-0.0127238,0.333333,0.125,0.123077,0,0,0.8
0,267,-0.196646,-1.03469,-0.421022,0.25,0.111111,0.0851064,1,0,0.9
0,267,-0.317615,0.84413,0.814904,0.2,0.5,0.097561,0,0,1
0,268,-0.127931,0.00455325,0.336287,0.25,0.2,0.121622,1,0.166667,0.1
0,268,-0.164926,0.0380036,0.336287,0.2,0.25,0.3125,1,1,0.2
0,268,1.0831,1.59485,1.35145,0.333333,1,0.236842,0,0,0.3
0,268,-0.946462,-0.434999,-1.12646,0.111111,0.125,0.217391,1,1,0.4
0,268,-1.21496,-0.235619,-1.1164,0.1,0.142857,0.147541,1,1,0.5
1,268,-0.263364,0.793965,0.348334,0.166667,0.333333,0.30303,1,1,0.6
0,268,-0.892009,-2.2138,-1.29369,0.125,0.1,0.183673,1,1,0.7
0,268,1.86837,1.16768,1.55824,1,0.5,0.285714,1,1,0.8
0,268,-0.629808,-0.530771,-0.949173,0.142857,0.111111,0.181818,1,0.833333,0.9
1,268,1.28798,-0.183858,0.555121,0.5,0.166667,0.161765,0,0,1
0,269,-0.461599,-0.764315,-0.997193,0.166667,0.1,0.134615,1,0.333333,0.1
0,269,-0.0775368,-0.0925721,0.78043,0.25,0.333333,0.166667,0,0.166667,0.2
0,269,0.107883,0.974768,1.21521,0.333333,0.5,0.225,0,0,0.3
0,269,-0.728269,-0.259274,-0.617531,0.111111,0.2,0.111111,0,0,0.4
0,269,-0.522862,-0.437708,-0.634759,0.125,0.166667,0.159091,0,0,0.5
1,269,2.7872,2.64909,1.8922,1,1,0.307692,1,0.166667,0.6
0,269,-0.831763,-0.668644,-1.56544,0.1,0.111111,0.105263,0,0.166667,0.7
0,269,-0.218449,-0.542024,-0.244356,0.2,0.142857,0.170213,0,0,0.8
1,269,-0.504789,-0.241934,-0.0370017,0.142857,0.25,0.0740741,1,0.166667,0.9
0,269,0.450186,-0.617389,0.208442,0.5,0.125,0.172414,0,0,1
0,270,-0.0306178,0.0323248,0.399072,0.333333,0.166667,0.186441,1,1.33333,0.1
0,270,-0.571155,-0.724679,-1.09331,0.125,0.125,0.114583,1,1.33333,0.2
0,270,-0.31906,-0.0305592,-0.477837,0.166667,0.142857,0.15942,1,1.33333,0.3
0,270,0.48305,0.143161,0.85168,0.5,0.2,0.15493,1,1.33333,0.4
1,270,2.7705,1.87191,2.02988,1,1,0.224138,1,1.33333,0.5
1,270,-0.0584533,-2.0279,-0.631607,0.25,0.1,0.0860215,0,0,0.6
0,270,-0.247461,0.575246,0.614773,0.2,0.333333,0.171875,1,1.33333,0.7
0,270,-1.00187,0.307467,-0.631607,0.1,0.25,0.185185,1,1.33333,0.8
0,270,-0.69738,-0.91005,-1.48776,0.111111,0.111111,0.125,1,1.33333,0.9
0,270,-0.327551,0.763079,0.426716,0.142857,0.5,0.22449,1,1.33333,1
0,271,-0.594226,-0.271853,-0.317709,0.142857,0.2,0.0769231,0,0,0.1
0,271,1.57658,-1.36415,0.0963264,1,0.1,0.0625,0,0,0.2
0,271,-0.38452,1.08219,0.770807,0.166667,0.5,0.0483871,0,0,0.3
0,271,-0.925323,-0.440184,-1.07893,0.125,0.142857,0.019802,1,0.166667,0.4
0,271,-1.08869,0.00549427,-0.533307,0.111111,0.25,0.038961,1,0.166667,0.5
0,271,0.348376,2.10773,1.59838,0.25,1,0.05,1,0.166667,0.6
1,271,0.0612928,0.85066,0.745106,0.2,0.333333,0.0444444,1,0.166667,0.7
0,271,1.09592,-0.609844,-0.0161173,0.333333,0.125,0.108108,0,0,0.8
0,271,-1.39412,-1.02453,-2.03536,0.1,0.111111,0.0384615,0,0,0.9
1,271,1.30471,-0.335511,0.770807,0.5,0.166667,0.0689655,1,0,1
0,272,-0.937703,0.48637,-0.447727,0.125,0.2,0.137255,0,0.166667,0.1
0,272,1.34763,0.640622,1.25454,0.5,0.333333,0.196078,1,0.666667,0.2
1,272,0.598964,-1.33908,-0.637522,0.2,0.111111,0.0923077,0,0.166667,0.3
0,272,-1.0601,0.596678,-0.423455,0.111111,0.25,0.156863,1,0.833333,0.4
0,272,-1.58184,-1.56398,-1.80049,0.1,0.1,0.0983607,1,0.666667,0.5
1,272,1.38468,1.25926,1.95345,1,1,0.268293,1,0.833333,0.6
0,272,0.66264,0.328313,0.384047,0.333333,0.166667,0.204082,0,0.166667,0.7
0,272,0.622265,-1.33562,-0.23366,0.25,0.125,0.0854701,0,0,0.8
0,272,-0.37872,-0.188343,-0.459846,0.166667,0.142857,0.0891089,1,0.666667,0.9
0,272,-0.657833,1.11578,0.41065,0.142857,0.5,0.156863,0,0.166667,1
0,273,-0.0685086,0.169716,0.54634,0.2,0.333333,0.132075,1,0.333333,0.1
0,273,0.0291419,-0.632981,-0.215774,0.25,0.125,0.0479452,0,0,0.2
1,273,1.73453,1.53453,1.36905,0.5,0.5,0.16129,0,0.166667,0.3
0,273,0.274876,0.1312,0.744021,0.333333,0.25,0.0727273,1,0.5,0.4
0,273,-1.0767,-0.576576,-1.13664,0.1,0.142857,0.117647,0,0,0.5
0,273,-0.255477,-0.700895,-0.780413,0.166667,0.111111,0.0704225,0,0,0.6
1,273,1.87268,1.93559,1.80393,1,1,0.151515,0,0,0.7
0,273,-1.05593,-0.347353,-0.780413,0.111111,0.166667,0.129032,1,0.333333,0.8
0,273,-0.781742,0.0688432,-0.413455,0.125,0.2,0.125,0,0,0.9
0,273,-0.672859,-1.58207,-1.13664,0.142857,0.1,0.0543478,0,0,1
0,274,-0.520809,0.362215,-0.244821,0.142857,0.2,0.125,0,0,0.1
0,274,-0.527498,-0.000149166,-0.635967,0.125,0.166667,0.114035,0,0,0.2
1,274,0.715539,-1.17344,-0.196613,0.333333,0.111111,0.211268,0,0,0.3
0,274,-0.493205,1.11369,0.593971,0.166667,0.5,0.158537,0,0,0.4
0,274,-0.182983,-0.523958,-0.226764,0.25,0.125,0.136364,0,0,0.5
0,274,-0.195124,0.365233,0.359822,0.2,0.25,0.214286,1,0.166667,0.6
0,274,1.06165,0.509463,1.21752,0.5,0.333333,0.179775,1,0,0.7
0,274,-1.27291,-0.460543,-1.19453,0.1,0.142857,0.142857,0,0,0.8
1,274,2.26888,1.68608,1.8958,1,1,0.225806,1,0,0.9
0,274,-0.853531,-1.87859,-1.56842,0.111111,0.1,0.192982,1,0.166667,1
0,275,-0.25277,-1.42261,-0.75005,0.2,0.1,0.0325581,1,0.333333,0.1
0,275,-0.87675,-1.0874,-1.47484,0.1,0.111111,0.0508475,0,0,0.2
1,275,2.25589,1.06984,1.56782,1,0.5,0.138462,1,0,0.3
0,275,-0.538235,-0.686787,-0.60343,0.142857,0.142857,0.057971,0,0,0.4
0,275,-0.249593,0.156291,0.533709,0.25,0.25,0.0847458,0,0,0.5
1,275,1.62527,1.90196,1.56782,0.5,1,0.2,1,0,0.6
0,275,-0.676534,-0.69672,-1.13338,0.111111,0.125,0.0806452,1,0.333333,0.7
0,275,-0.574008,-0.00514416,-0.40859,0.125,0.2,0.0681818,0,0,0.8
0,275,-0.209384,-0.228432,0.350476,0.333333,0.166667,0.0609756,1,0.333333,0.9
0,275,-0.503878,0.998995,0.350476,0.166667,0.333333,0.0862069,0,0,1
1,276,2.37266,2.16754,1.63145,1,1,0.0727273,1,0,0.1
1,276,1.56089,1.8204,1.23816,0.5,0.5,0.06,1,0,0.2
0,276,-0.491694,-0.498491,0.857342,0.333333,0.333333,0,0,0,0.3
0,276,-0.491694,-0.498491,0.488429,0.25,0.25,0,0,0,0.4
0,276,-0.491694,-0.498491,0.130868,0.2,0.2,0,0,0,0.5
0,276,-0.491694,-0.498491,-0.215859,0.166667,0.166667,0,0,0,0.6
0,276,-0.491694,-0.498491,-0.552235,0.142857,0.142857,0,0,0,0.7
0,276,-0.491694,-0.498491,-0.878718,0.125,0.125,0,0,0,0.8
0,276,-0.491694,-0.498491,-1.19574,0.111111,0.111111,0,0,0,0.9
0,276,-0.491694,-0.498491,-1.5037,0.1,0.1,0,0,0,1
0,277,-0.343064,1.42075,0.73273,0.142857,1,0.216216,0,0,0.1
1,277,2.67926,-0.305676,0.73273,1,0.142857,0.318182,1,0.166667,0.2
0,277,-1.17911,0.0907359,-0.932076,0.1,0.2,0.136364,0,0,0.3
0,277,-0.0595972,-0.498164,-0.264984,0.25,0.125,0.151515,0,0,0.4
0,277,-0.781638,-0.233888,-0.958395,0.111111,0.166667,0.208333,0,0.166667,0.5
0,277,0.194745,0.635434,1.16417,0.333333,0.333333,0.135802,0,0,0.6
0,277,-0.107274,-1.96962,-0.932076,0.2,0.1,0.113636,0,0,0.7
1,277,-0.164391,0.541495,0.18506,0.166667,0.25,0.142857,0,0.333333,0.8
0,277,0.42553,1.37389,1.68128,0.5,0.5,0.152778,0,0.166667,0.9
0,277,-0.664463,-1.05497,-1.40844,0.125,0.111111,0.21875,0,0.166667,1
0,278,-0.98931,-0.539673,-0.764647,0.125,0.142857,0.0869565,1,0.166667,0.1
0,278,-1.39675,-1.65043,-1.60704,0.1,0.1,0.075,0,0,0.2
0,278,0.452539,-0.804493,-0.208555,0.25,0.125,0.115385,0,0,0.3
0,278,0.191496,-0.0293303,0.139862,0.2,0.2,0.0629371,0,0,0.4
0,278,0.584799,1.06374,1.32325,0.5,0.5,0.107143,1,0.166667,0.5
1,278,-0.18421,0.323951,-0.0340953,0.142857,0.25,0.135135,0,0.333333,0.6
0,278,-0.171523,-0.928956,-0.754304,0.166667,0.111111,0.0921053,0,0.333333,0.7
1,278,2.18624,1.86706,1.74357,1,1,0.123457,1,0.166667,0.8
0,278,0.505157,0.852913,0.916262,0.333333,0.333333,0.138889,0,0.333333,0.9
0,278,-1.17843,-0.154782,-0.754304,0.111111,0.166667,0.0352113,1,0.166667,1
1,279,2.27502,1.17438,1.50496,1,0.5,0.105263,1,0.5,0.1
0,279,0.201338,1.37031,1.11177,0.25,1,0.0779221,1,0.5,0.2
0,279,0.581313,0.503245,0.518266,0.333333,0.2,0.0480769,1,0.166667,0.3
0,279,-0.442105,0.594138,0.14295,0.166667,0.25,0.0617284,0,0,0.4
0,279,0.84036,0.780327,1.09898,0.5,0.333333,0.0684932,0,0,0.5
1,279,-0.926235,-1.3477,-1.25421,0.111111,0.111111,0.0769231,0,0,0.6
0,279,-0.670926,-0.85579,-0.750462,0.142857,0.125,0.0657895,1,0.5,0.7
0,279,-1.26551,-1.51616,-1.57723,0.1,0.1,0.0291971,0,0,0.8
0,279,0.182245,-0.816989,-0.220986,0.2,0.142857,0.0434783,1,0.166667,0.9
0,279,-0.775492,0.114244,-0.57405,0.125,0.166667,0.0869565,1,0.5,1
1,280,1.53603,1.05454,1.15398,1,0.25,0.115385,0,0,0.1
0,280,0.59372,-0.219819,0.337121,0.25,0.2,0.0869565,0,0,0.2
0,280,-0.66926,-0.394626,-0.41812,0.142857,0.166667,0.0462963,1,0.333333,0.3
0,280,-1.24674,-0.757839,-0.951528,0.111111,0.142857,0.0793651,0,0.166667,0.4
1,280,-1.05989,-1.34958,-1.29689,0.125,0.1,0.0263158,1,0.166667,0.5
0,280,-1.29846,-0.864871,-1.29689,0.1,0.125,0.0684932,1,0.5,0.6
0,280,-0.0314865,1.0992,0.349198,0.166667,0.333333,0.036036,1,0.166667,0.7
0,280,0.117961,-1.07627,-0.579673,0.2,0.111111,0.0806452,1,0.333333,0.8
0,280,0.614572,1.36732,1.3548,0.333333,1,0.105263,0,0,0.9
0,280,1.44356,1.14195,1.34801,0.5,0.5,0.112676,0,0,1
0,281,-0.364399,-0.123847,0.336125,0.2,0.25,0.152174,1,0.833333,0.1
0,281,-0.874341,-0.233792,-0.577961,0.111111,0.2,0.0921053,1,0.833333,0.2
0,281,-0.528404,-0.979663,-0.766148,0.166667,0.111111,0.0879121,1,0.833333,0.3
0,281,-0.643876,-0.546283,-0.953853,0.125,0.125,0.107692,1,0.166667,0.4
1,281,2.04669,0.590854,1.3508,1,0.333333,0.149254,1,0,0.5
0,281,-0.128791,-0.293686,0.147939,0.25,0.166667,0.14,1,0.833333,0.6
0,281,-0.559903,-1.14453,-1.11586,0.142857,0.1,0.0721649,0,0,0.7
1,281,0.625268,0.615215,1.13734,0.333333,0.5,0.113636,1,1,0.8
0,281,1.51916,2.52584,1.55749,0.5,1,0.384615,0,0,0.9
0,281,-1.0914,-0.410111,-1.11586,0.1,0.142857,0.0594059,1,0.833333,1
0,282,-0.849589,0.382796,-0.451337,0.125,0.2,0.115789,1,0.833333,0.1
0,282,-0.412285,-0.553628,-0.863598,0.142857,0.125,0.126316,1,0.833333,0.2
1,282,-0.20604,0.975609,0.616969,0.166667,0.5,0.133333,0,0,0.3
1,282,1.8649,1.4887,1.96921,1,1,0.225352,1,0.833333,0.4
0,282,-1.29108,-1.37978,-1.62914,0.1,0.111111,0.134328,1,0.833333,0.5
0,282,0.268004,0.789247,1.03483,0.333333,0.333333,0.079096,0,0,0.6
0,282,-0.994508,0.781082,-0.426869,0.111111,0.25,0.136986,1,0.833333,0.7
0,282,-0.197339,-1.69835,-0.828521,0.2,0.1,0.164179,1,0.833333,0.8
0,282,0.144528,-0.236147,0.1645,0.25,0.166667,0.142857,1,0,0.9
0,282,1.67341,-0.549527,0.413961,0.5,0.142857,0.149254,0,0,1
1,283,1.42598,0.87459,1.63126,1,0.333333,0.0588235,1,0.5,0.1
0,283,-0.0998823,-1.18365,-0.697961,0.2,0.111111,0.0744681,1,0.5,0.2
0,283,-0.32251,-2.00366,-1.12707,0.166667,0.1,0.109091,1,0.5,0.3
0,283,1.32727,-1.03605,-0.0140106,0.333333,0.125,0.0875,0,0,0.4
0,283,-0.94672,0.969282,0.449582,0.142857,0.5,0.0810811,1,0.333333,0.5
0,283,0.308823,0.177173,0.178655,0.25,0.166667,0.0642202,1,0.833333,0.6
0,283,-1.03128,0.29108,-0.697961,0.111111,0.2,0.0769231,1,0.333333,0.7
0,283,-0.986984,0.163462,-0.937908,0.125,0.142857,0.0882353,0,0,0.8
0,283,-1.06386,0.612858,-0.665452,0.1,0.25,0.0625,0,0,0.9
1,283,1.38917,1.13492,1.88086,0.5,1,0.179487,1,0,1
0,284,-0.440133,0.292957,-0.489386,0.125,0.2,0.102941,1,0.5,0.1
0,284,-0.311019,-0.637202,-0.489386,0.2,0.125,0.1,1,0.5,0.2
1,284,2.96587,0.729965,1.87784,1,0.5,0.189655,1,0,0.3
1,284,-0.440181,-1.35614,-1.56496,0.111111,0.111111,0.134615,0,0,0.4
0,284,-0.406628,0.39195,0.199659,0.142857,0.333333,0.155556,0,0,0.5
0,284,-0.266467,0.158262,0.178368,0.25,0.166667,0.104478,0,0,0.6
0,284,-0.219241,0.354802,0.880659,0.333333,0.25,0.122807,1,0.5,0.7
0,284,-0.518516,-0.5113,-1.34538,0.1,0.142857,0.1,1,0.5,0.8
0,284,0.0417343,-1.50105,-0.173769,0.5,0.1,0.130435,0,0,0.9
0,284,-0.405423,2.07775,0.926351,0.166667,1,0.233333,0,0,1
0,285,-0.6744,0.418789,0.332122,0.2,0.25,0.0714286,0,1,0.1
0,285,-0.911471,-1.11544,-1.61283,0.1,0.1,0.0434783,0,1,0.2
1,285,0.562581,0.617708,0.721721,0.25,0.333333,0.12,1,0,0.3
1,285,1.47615,-0.787002,0.192762,0.5,0.125,0.0526316,1,0.166667,0.4
0,285,1.84403,2.26358,1.74986,1,1,0.107143,1,0.166667,0.5
0,285,-0.742819,-0.635716,-0.411919,0.142857,0.166667,0.0740741,0,1,0.6
0,285,-0.776112,-0.737408,-0.767403,0.125,0.142857,0.0689655,0,1,0.7
0,285,0.726666,0.892357,1.12379,0.333333,0.5,0.0689655,0,1,0.8
0,285,-0.798916,-0.839988,-1.28252,0.111111,0.111111,0.0740741,0,1,0.9
0,285,-0.705704,-0.0768806,-0.0455796,0.166667,0.2,0.0869565,0,1,1
1,286,2.57393,0.512925,1.2403,1,0.25,0.133333,1,1.16667,0.1
0,286,-0.656185,0.0637144,-0.646202,0.142857,0.142857,0.116279,1,1.16667,0.2
0,286,-0.657744,0.558646,0.210299,0.125,0.5,0.104167,1,1.16667,0.3
0,286,-0.117674,0.54441,0.57818,0.2,0.333333,0.0869565,1,1.16667,0.4
0,286,-0.330776,-0.278828,-0.825894,0.166667,0.111111,0.0588235,1,1.16667,0.5
0,286,-0.659801,0.257682,-0.825894,0.111111,0.166667,0.104167,1,1.16667,0.6
0,286,0.86013,0.878705,1.67895,0.5,1,0.0740741,1,1.16667,0.7
0,286,-0.0591388,-0.171411,-0.228349,0.25,0.125,0.0983607,1,1.16667,0.8
1,286,-1.09115,-2.82306,-1.75956,0.1,0.1,0.0357143,0,0,0.9
0,286,0.138417,0.457219,0.57818,0.333333,0.2,0.0731707,0,0,1
0,287,-0.399149,0.170704,-0.0502617,0.166667,0.2,0.0503597,1,0.666667,0.1
0,287,-0.389485,0.300438,0.584405,0.2,0.333333,0.0909091,1,0.666667,0.2
0,287,1.71149,2.28585,1.69702,0.5,1,0.126984,1,0.833333,0.3
0,287,0.333227,0.850708,1.23923,0.333333,0.5,0.152174,0,0,0.4
0,287,-0.494511,-0.504638,-0.653159,0.142857,0.142857,0.0510949,0,0,0.5
0,287,-0.846859,-0.514274,-1.22679,0.111111,0.125,0.12,0,0,0.6
0,287,-1.28087,-1.43903,-1.77851,0.1,0.1,0.05,1,0.666667,0.7
1,287,-0.590752,0.252291,-0.230808,0.125,0.25,0.107143,1,0.166667,0.8
1,287,1.92256,-1.08529,0.257673,1,0.111111,0.116667,1,0,0.9
0,287,0.0343496,-0.316768,0.161192,0.25,0.166667,0.0721649,1,0.666667,1
0,288,-0.498652,0.504431,0.423555,0.166667,0.333333,0.0632911,0,0,0.1
0,288,-0.241024,-0.169173,-0.278218,0.2,0.142857,0.0666667,1,0.666667,0.2
1,288,2.38916,-0.223758,0.497012,1,0.125,0.09375,1,0,0.3
1,288,1.1167,1.80042,1.89473,0.5,1,0.123077,0,0,0.4
0,288,0.145079,-2.01198,-0.670357,0.25,0.1,0.0438596,0,0.5,0.5
0,288,-1.07189,0.255762,-0.670357,0.1,0.25,0.0769231,0,0.5,0.6
0,288,-0.679871,0.174065,-0.278218,0.142857,0.2,0.1,0,0.5,0.7
0,288,-0.738903,-1.16672,-1.57903,0.111111,0.111111,0.08,0,0,0.8
0,288,0.27524,0.952368,1.3836,0.333333,0.5,0.142857,0,0,0.9
0,288,-0.695841,-0.115415,-0.722721,0.125,0.166667,0.0655738,1,0.166667,1
0,289,0.183508,-0.641736,0.166625,0.333333,0.142857,0.091954,0,0,0.1
1,289,2.74092,2.57397,1.78193,1,1,0.346154,1,0.166667,0.2
1,289,0.469332,0.704587,1.35236,0.5,0.5,0.0816327,1,0,0.3
0,289,-0.220361,-0.676776,-0.581545,0.2,0.111111,0.0921053,0,0,0.4
0,289,-0.0956584,0.323277,0.734951,0.25,0.333333,0.0559006,0,0,0.5
0,289,-0.356419,-0.508903,-0.235769,0.166667,0.166667,0.114286,0,0,0.6
0,289,-0.579537,-0.282883,-0.408415,0.125,0.2,0.0833333,0,0,0.7
0,289,-0.383511,0.206689,-0.0348454,0.142857,0.25,0.137255,1,0.166667,0.8
0,289,-0.779169,-1.04928,-1.47421,0.111111,0.1,0.157895,0,0,0.9
0,289,-0.979101,-0.648951,-1.30108,0.1,0.125,0.0819672,0,0,1
0,290,0.690647,-0.473065,0.237824,0.5,0.125,0.0803571,0,0,0.1
0,290,-0.495667,1.16987,0.237824,0.125,0.5,0.0714286,1,0.333333,0.2
1,290,2.63509,1.79752,2.15892,1,1,0.194444,1,0.166667,0.3
0,290,-0.470794,-0.39129,-0.730778,0.142857,0.142857,0.111111,0,0,0.4
0,290,-0.0211287,-0.910503,-0.467994,0.25,0.111111,0.0833333,0,0,0.5
0,290,-0.8243,0.58589,-0.223901,0.111111,0.333333,0.101695,1,0.333333,0.6
1,290,0.173107,-0.00429824,0.653854,0.333333,0.2,0.162791,1,0.333333,0.7
0,290,-1.10718,-1.93825,-1.98986,0.1,0.1,0.0625,0,0,0.8
0,290,-0.353801,0.283096,0.180348,0.166667,0.25,0.0921053,1,0.333333,0.9
0,290,-0.225979,-0.118975,-0.0562346,0.2,0.166667,0.0686275,0,0.166667,1
0,291,-0.545668,-1.42232,-1.36575,0.125,0.111111,0.0818182,1,1.16667,0.1
0,291,-0.84451,0.195678,-0.929346,0.111111,0.166667,0.0833333,1,1.16667,0.2
1,291,2.54397,-1.2219,0.495575,1,0.125,0.169014,1,0.333333,0.3
0,291,-0.261275,1.13714,1.13672,0.25,0.5,0.160714,1,1.16667,0.4
0,291,0.149582,-0.283522,0.200872,0.333333,0.142857,0.0934579,1,1.16667,0.5
0,291,-0.962041,-1.46011,-1.97997,0.1,0.1,0.0571429,0,0,0.6
0,291,-0.509215,1.41143,0.71052,0.142857,1,0.142857,1,1.16667,0.7
1,291,1.03011,0.374093,0.901317,0.5,0.2,0.191489,1,1.33333,0.8
0,291,-0.307782,0.600506,0.179451,0.166667,0.25,0.125,1,1.16667,0.9
0,291,-0.293171,0.669002,0.650603,0.2,0.333333,0.1,1,1.33333,1
1,292,0.702532,-1.70906,-0.484403,0.333333,0.1,0.0714286,0,0,0.1
0,292,-0.0125777,0.309824,0.196154,0.2,0.2,0.102564,0,0.333333,0.2
0,292,0.222756,0.680729,1.00857,0.25,0.333333,0.194444,0,0.333333,0.3
1,292,-0.628807,-1.66272,-1.55467,0.125,0.111111,0.118644,0,0.333333,0.4
0,292,-0.724538,1.58404,0.326541,0.111111,1,0.0961538,1,0.166667,0.5
0,292,-0.46084,-0.598202,-1.07241,0.142857,0.125,0.111111,0,0,0.6
0,292,1.49289,-0.0758478,0.514053,0.5,0.142857,0.0941176,1,0,0.7
0,292,-1.7892,0.196733,-1.2887,0.1,0.166667,0.0549451,0,0,0.8
0,292,-0.444341,0.762653,0.766145,0.166667,0.5,0.0568182,1,0.166667,0.9
0,292,1.64212,0.511848,1.58872,1,0.25,0.101266,0,0,1
0,293,-0.264163,0.768945,0.138082,0.166667,0.25,0.25,1,1,0.1
